0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
13,3,20,3,20,11,48,29.05,2400,41.52,286563.1
13,3,20,3,20,11,35,29.83,1750,41.5,50243.64
13,3,4,14,20,20,25,30.47,1250,43.63,58012.41
13,3,4,14,11,20,24,30.63,1200,42.19,34264.57
13,3,4,14,11,20,12,32.82,600,45.05,91605.62
13,3,4,14,11,20,3,38.75,150,52.58,178360.24
