idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
7,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,3.0
8,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,3.0
9,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137329.5,3.0
10,9.0,17.0,20.0,20.0,11.0,20.0,19.0,14.5,950.0,137329.5,3.0
11,3.0,7.0,9.0,15.0,16.0,20.0,12.0,15.35,600.0,137329.5,3.0
12,4.0,2.0,19.0,20.0,12.0,16.0,25.0,13.95,1250.0,137329.5,3.0
13,3.0,7.0,9.0,15.0,16.0,6.0,3.0,17.78,150.0,137329.5,3.0
14,3.0,7.0,9.0,15.0,16.0,6.0,3.0,17.78,150.0,137329.5,3.0
15,5.0,16.0,20.0,20.0,14.0,20.0,51.0,13.84,2550.0,137329.5,3.0
16,5.0,16.0,20.0,20.0,14.0,20.0,51.0,13.84,2550.0,137329.5,3.0
17,20.0,7.0,20.0,12.0,20.0,17.0,19.0,14.77,950.0,137329.5,3.0
18,17.0,7.0,4.0,20.0,11.0,20.0,35.0,13.99,1750.0,137329.5,3.0
19,18.0,20.0,4.0,5.0,11.0,20.0,3.0,18.7,150.0,137329.5,3.0
0,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137329.5,4.0
1,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137329.5,4.0
2,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137329.5,4.0
3,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137329.5,4.0
4,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,4.0
5,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,4.0
6,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,4.0
7,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,4.0
8,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,4.0
9,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,4.0
10,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,4.0
11,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,4.0
12,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137329.5,4.0
13,9.0,17.0,20.0,20.0,11.0,20.0,19.0,14.5,950.0,137329.5,4.0
14,5.0,16.0,20.0,20.0,16.0,6.0,3.0,17.61,150.0,137329.5,4.0
15,5.0,16.0,20.0,20.0,14.0,20.0,51.0,13.84,2550.0,137329.5,4.0
16,5.0,16.0,20.0,20.0,14.0,20.0,51.0,13.84,2550.0,137329.5,4.0
17,18.0,9.0,20.0,20.0,14.0,20.0,12.0,15.26,600.0,137329.5,4.0
18,20.0,7.0,20.0,12.0,20.0,17.0,19.0,14.77,950.0,137329.5,4.0
19,4.0,2.0,19.0,20.0,12.0,16.0,25.0,13.95,1250.0,137329.5,4.0
0,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137329.5,5.0
1,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137329.5,5.0
2,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137329.5,5.0
3,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137329.5,5.0
4,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
5,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
6,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
7,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
8,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
9,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137329.5,5.0
10,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,5.0
11,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,5.0
12,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,5.0
13,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137329.5,5.0
14,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137329.5,5.0
15,9.0,17.0,20.0,20.0,11.0,20.0,19.0,14.5,950.0,137329.5,5.0
16,9.0,17.0,20.0,20.0,11.0,20.0,19.0,14.5,950.0,137329.5,5.0
17,5.0,16.0,20.0,20.0,16.0,6.0,3.0,17.61,150.0,137329.5,5.0
18,5.0,16.0,20.0,20.0,16.0,6.0,3.0,17.61,150.0,137329.5,5.0
19,5.0,16.0,20.0,20.0,14.0,20.0,51.0,13.84,2550.0,137329.5,5.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,6.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,6.0
4,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137380.5,6.0
5,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137380.5,6.0
6,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137380.5,6.0
7,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137380.5,6.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,6.0
9,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,6.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,6.0
17,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,6.0
18,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,6.0
19,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,6.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,7.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,7.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137380.5,7.0
5,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137380.5,7.0
6,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137380.5,7.0
7,18.0,9.0,20.0,3.0,14.0,11.0,12.0,14.99,600.0,137380.5,7.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,7.0
9,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,7.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,7.0
17,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,7.0
18,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,7.0
19,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,7.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,8.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,8.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137380.5,8.0
5,4.0,2.0,19.0,20.0,12.0,16.0,35.0,13.77,1750.0,137380.5,8.0
6,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137380.5,8.0
7,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137380.5,8.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,8.0
9,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137380.5,8.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137380.5,8.0
17,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,8.0
18,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,8.0
19,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137380.5,8.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,9.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,9.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,9.0
5,4.0,2.0,20.0,20.0,11.0,16.0,35.0,13.67,1750.0,137515.5,9.0
6,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137515.5,9.0
7,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,9.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,9.0
9,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,9.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,9.0
17,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,9.0
18,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,9.0
19,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,9.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,10.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,10.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,10.0
5,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137515.5,10.0
6,4.0,2.0,20.0,20.0,11.0,16.0,35.0,13.67,1750.0,137515.5,10.0
7,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,10.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,10.0
9,4.0,2.0,20.0,20.0,11.0,16.0,35.0,13.67,1750.0,137515.5,10.0
10,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,10.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
17,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,10.0
18,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,10.0
19,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,10.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
2,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,11.0
3,19.0,3.0,16.0,9.0,20.0,16.0,62.0,13.58,3100.0,137515.5,11.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,11.0
5,4.0,2.0,20.0,20.0,11.0,16.0,35.0,13.67,1750.0,137515.5,11.0
6,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137515.5,11.0
7,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,11.0
8,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137515.5,11.0
9,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137515.5,11.0
10,4.0,2.0,20.0,20.0,11.0,16.0,35.0,13.67,1750.0,137515.5,11.0
11,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137515.5,11.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
17,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
18,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
19,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137515.5,11.0
0,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
1,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
2,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137659.5,12.0
3,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137659.5,12.0
4,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137659.5,12.0
5,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137659.5,12.0
6,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137659.5,12.0
7,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137659.5,12.0
8,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137659.5,12.0
9,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
11,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
12,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137659.5,12.0
17,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137659.5,12.0
18,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137659.5,12.0
19,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137659.5,12.0
0,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,13.0
1,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,13.0
2,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,13.0
3,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,13.0
4,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,13.0
5,4.0,2.0,19.0,7.0,16.0,6.0,3.0,17.18,150.0,137801.5,13.0
6,4.0,2.0,20.0,20.0,12.0,20.0,19.0,14.32,950.0,137801.5,13.0
7,4.0,2.0,4.0,20.0,11.0,20.0,12.0,14.94,600.0,137801.5,13.0
8,20.0,7.0,20.0,12.0,20.0,6.0,48.0,14.05,2400.0,137801.5,13.0
9,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
10,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
11,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137801.5,13.0
12,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137801.5,13.0
13,4.0,2.0,20.0,20.0,11.0,20.0,12.0,14.99,600.0,137801.5,13.0
14,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137801.5,13.0
15,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
16,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
17,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
18,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
19,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,13.0
0,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,14.0
1,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,14.0
2,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,14.0
3,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,14.0
4,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,14.0
5,4.0,2.0,19.0,7.0,12.0,16.0,25.0,13.82,1250.0,137801.5,14.0
6,4.0,2.0,19.0,7.0,16.0,6.0,3.0,17.18,150.0,137801.5,14.0
7,4.0,2.0,19.0,7.0,16.0,6.0,3.0,17.18,150.0,137801.5,14.0
8,4.0,2.0,20.0,20.0,12.0,20.0,19.0,14.32,950.0,137801.5,14.0
9,4.0,2.0,20.0,20.0,12.0,20.0,19.0,14.32,950.0,137801.5,14.0
10,4.0,2.0,20.0,20.0,12.0,20.0,19.0,14.32,950.0,137801.5,14.0
11,4.0,2.0,4.0,20.0,11.0,20.0,12.0,14.94,600.0,137801.5,14.0
12,4.0,2.0,20.0,20.0,11.0,20.0,51.0,13.75,2550.0,137801.5,14.0
13,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,14.0
14,20.0,7.0,20.0,12.0,16.0,6.0,3.0,17.45,150.0,137801.5,14.0
15,4.0,2.0,4.0,7.0,11.0,20.0,12.0,14.98,600.0,137801.5,14.0
16,4.0,2.0,20.0,20.0,11.0,16.0,25.0,14.1,1250.0,137801.5,14.0
17,20.0,7.0,20.0,12.0,20.0,17.0,48.0,14.0,2400.0,137801.5,14.0
18,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137801.5,14.0
19,4.0,2.0,4.0,7.0,11.0,20.0,19.0,14.33,950.0,137801.5,14.0
0,4.0,2.0,20.0,20.0,11.0,20.0,35.0,13.57,1750.0,137801.5,15.0
