idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
9,20.0,19.0,1.0,11.0,10.0,6.0,11.0,39.07,550.0,66276.0,1.0
10,7.0,6.0,6.0,10.0,11.0,7.0,53.0,31.44,2650.0,66276.0,1.0
11,2.0,6.0,4.0,12.0,16.0,8.0,49.0,34.67,2450.0,66276.0,1.0
12,12.0,17.0,12.0,17.0,9.0,15.0,14.0,35.26,700.0,66276.0,1.0
13,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,66276.0,1.0
14,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,66276.0,1.0
15,18.0,20.0,20.0,8.0,20.0,7.0,71.0,29.83,3550.0,66276.0,1.0
16,20.0,15.0,5.0,5.0,1.0,1.0,27.0,1480.98,1350.0,66276.0,1.0
17,19.0,12.0,10.0,2.0,14.0,3.0,75.0,31.26,3750.0,66276.0,1.0
18,2.0,19.0,20.0,20.0,11.0,15.0,32.0,35.82,1600.0,66276.0,1.0
19,18.0,20.0,2.0,8.0,20.0,12.0,58.0,34.79,2900.0,66276.0,1.0
0,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.25,150.0,71559.5,2.0
1,18.0,3.0,10.0,11.0,10.0,6.0,11.0,35.47,550.0,71559.5,2.0
2,6.0,2.0,20.0,17.0,20.0,15.0,14.0,34.4,700.0,71559.5,2.0
3,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,71559.5,2.0
4,7.0,6.0,20.0,20.0,20.0,15.0,32.0,31.74,1600.0,71559.5,2.0
5,6.0,20.0,9.0,1.0,12.0,13.0,3.0,40.57,150.0,71559.5,2.0
6,20.0,20.0,12.0,20.0,20.0,1.0,12.0,35.81,600.0,71559.5,2.0
7,20.0,20.0,12.0,20.0,20.0,1.0,12.0,35.81,600.0,71559.5,2.0
8,12.0,20.0,20.0,1.0,12.0,6.0,11.0,36.41,550.0,71559.5,2.0
9,12.0,17.0,12.0,17.0,9.0,15.0,14.0,35.26,700.0,71559.5,2.0
10,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,71559.5,2.0
11,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,71559.5,2.0
12,20.0,15.0,20.0,5.0,20.0,1.0,46.0,30.02,2300.0,71559.5,2.0
13,12.0,2.0,9.0,10.0,11.0,20.0,70.0,29.78,3500.0,71559.5,2.0
14,20.0,5.0,20.0,20.0,20.0,7.0,71.0,28.8,3550.0,71559.5,2.0
15,12.0,3.0,10.0,2.0,14.0,20.0,75.0,28.21,3750.0,71559.5,2.0
16,18.0,20.0,20.0,8.0,16.0,20.0,33.0,32.1,1650.0,71559.5,2.0
17,12.0,20.0,20.0,1.0,12.0,20.0,3.0,41.19,150.0,71559.5,2.0
18,7.0,6.0,6.0,1.0,12.0,13.0,3.0,41.19,150.0,71559.5,2.0
19,18.0,20.0,20.0,8.0,20.0,7.0,71.0,29.83,3550.0,71559.5,2.0
0,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76067.5,3.0
1,7.0,6.0,20.0,20.0,20.0,15.0,32.0,31.74,1600.0,76067.5,3.0
2,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76067.5,3.0
3,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76067.5,3.0
4,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76067.5,3.0
5,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76067.5,3.0
6,18.0,3.0,10.0,11.0,10.0,6.0,11.0,35.47,550.0,76067.5,3.0
7,6.0,2.0,20.0,17.0,20.0,15.0,14.0,34.4,700.0,76067.5,3.0
8,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.25,150.0,76067.5,3.0
9,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.25,150.0,76067.5,3.0
10,20.0,5.0,20.0,20.0,20.0,7.0,71.0,28.8,3550.0,76067.5,3.0
11,18.0,20.0,20.0,8.0,16.0,20.0,33.0,32.1,1650.0,76067.5,3.0
12,18.0,20.0,20.0,8.0,16.0,20.0,33.0,32.1,1650.0,76067.5,3.0
13,12.0,3.0,10.0,2.0,14.0,13.0,46.0,29.08,2300.0,76067.5,3.0
14,12.0,3.0,10.0,2.0,14.0,20.0,75.0,28.21,3750.0,76067.5,3.0
15,6.0,20.0,9.0,1.0,12.0,13.0,3.0,40.57,150.0,76067.5,3.0
16,12.0,5.0,10.0,20.0,20.0,20.0,46.0,29.19,2300.0,76067.5,3.0
17,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,76067.5,3.0
18,7.0,6.0,6.0,1.0,10.0,6.0,11.0,36.01,550.0,76067.5,3.0
19,19.0,12.0,10.0,2.0,14.0,3.0,27.0,34.93,1350.0,76067.5,3.0
0,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76122.5,4.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76122.5,4.0
2,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76122.5,4.0
3,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76122.5,4.0
4,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76122.5,4.0
5,12.0,3.0,20.0,20.0,20.0,15.0,32.0,30.8,1600.0,76122.5,4.0
6,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76122.5,4.0
7,18.0,3.0,10.0,11.0,10.0,6.0,11.0,35.47,550.0,76122.5,4.0
8,6.0,2.0,20.0,17.0,20.0,15.0,14.0,34.4,700.0,76122.5,4.0
9,20.0,19.0,20.0,20.0,11.0,20.0,27.0,33.67,1350.0,76122.5,4.0
10,20.0,5.0,20.0,20.0,20.0,7.0,71.0,28.8,3550.0,76122.5,4.0
11,12.0,3.0,10.0,2.0,14.0,13.0,46.0,29.08,2300.0,76122.5,4.0
12,6.0,2.0,9.0,8.0,16.0,20.0,33.0,30.1,1650.0,76122.5,4.0
13,12.0,3.0,10.0,2.0,14.0,20.0,75.0,28.21,3750.0,76122.5,4.0
14,7.0,6.0,20.0,20.0,20.0,15.0,32.0,31.74,1600.0,76122.5,4.0
15,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76122.5,4.0
16,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76122.5,4.0
17,20.0,2.0,9.0,1.0,20.0,20.0,75.0,28.57,3750.0,76122.5,4.0
18,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.25,150.0,76122.5,4.0
19,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.25,150.0,76122.5,4.0
0,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76165.0,5.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76165.0,5.0
2,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76165.0,5.0
3,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76165.0,5.0
4,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76165.0,5.0
5,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76165.0,5.0
6,12.0,3.0,20.0,20.0,20.0,15.0,32.0,30.8,1600.0,76165.0,5.0
7,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76165.0,5.0
8,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76165.0,5.0
9,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76165.0,5.0
10,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,76165.0,5.0
11,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76165.0,5.0
12,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76165.0,5.0
13,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76165.0,5.0
14,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76165.0,5.0
15,12.0,3.0,10.0,2.0,14.0,13.0,46.0,29.08,2300.0,76165.0,5.0
16,18.0,3.0,10.0,11.0,10.0,6.0,11.0,35.47,550.0,76165.0,5.0
17,20.0,5.0,20.0,20.0,20.0,7.0,71.0,28.8,3550.0,76165.0,5.0
18,20.0,19.0,20.0,20.0,11.0,20.0,27.0,33.67,1350.0,76165.0,5.0
19,6.0,2.0,9.0,8.0,16.0,20.0,33.0,30.1,1650.0,76165.0,5.0
0,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76822.0,6.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76822.0,6.0
2,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76822.0,6.0
3,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76822.0,6.0
4,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76822.0,6.0
5,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76822.0,6.0
6,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76822.0,6.0
7,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76822.0,6.0
8,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,76822.0,6.0
9,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,76822.0,6.0
10,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,76822.0,6.0
11,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76822.0,6.0
12,12.0,19.0,20.0,20.0,11.0,20.0,3.0,40.17,150.0,76822.0,6.0
13,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76822.0,6.0
14,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76822.0,6.0
15,18.0,3.0,10.0,11.0,10.0,6.0,11.0,35.47,550.0,76822.0,6.0
16,12.0,2.0,20.0,1.0,20.0,13.0,46.0,27.84,2300.0,76822.0,6.0
17,20.0,19.0,20.0,20.0,11.0,20.0,27.0,33.67,1350.0,76822.0,6.0
18,12.0,3.0,20.0,20.0,20.0,15.0,32.0,30.8,1600.0,76822.0,6.0
19,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76822.0,6.0
0,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76878.0,7.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76878.0,7.0
2,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76878.0,7.0
3,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,76878.0,7.0
4,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76878.0,7.0
5,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76878.0,7.0
6,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,76878.0,7.0
7,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,76878.0,7.0
8,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,76878.0,7.0
9,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,76878.0,7.0
10,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,76878.0,7.0
11,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,76878.0,7.0
12,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76878.0,7.0
13,20.0,2.0,20.0,1.0,20.0,20.0,75.0,26.77,3750.0,76878.0,7.0
14,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76878.0,7.0
15,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,76878.0,7.0
16,20.0,2.0,20.0,1.0,20.0,6.0,11.0,32.68,550.0,76878.0,7.0
17,12.0,2.0,20.0,1.0,20.0,13.0,46.0,27.84,2300.0,76878.0,7.0
18,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,76878.0,7.0
19,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,76878.0,7.0
0,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,78130.0,8.0
1,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,78130.0,8.0
2,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,78130.0,8.0
3,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,78130.0,8.0
4,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,78130.0,8.0
5,20.0,2.0,20.0,1.0,20.0,6.0,46.0,26.53,2300.0,78130.0,8.0
6,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,78130.0,8.0
7,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,78130.0,8.0
8,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,78130.0,8.0
9,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,78130.0,8.0
10,12.0,2.0,9.0,1.0,20.0,20.0,75.0,26.6,3750.0,78130.0,8.0
11,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,78130.0,8.0
12,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,78130.0,8.0
13,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,78130.0,8.0
14,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,78130.0,8.0
15,6.0,2.0,20.0,1.0,12.0,6.0,11.0,32.66,550.0,78130.0,8.0
16,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.26,2300.0,78130.0,8.0
17,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,78130.0,8.0
18,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,78130.0,8.0
19,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,78130.0,8.0
0,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,80789.0,9.0
1,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,80789.0,9.0
2,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,80789.0,9.0
3,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,9.0
4,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,9.0
5,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,9.0
6,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,9.0
7,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,80789.0,9.0
8,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,80789.0,9.0
9,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,80789.0,9.0
10,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,80789.0,9.0
11,20.0,2.0,20.0,1.0,20.0,6.0,46.0,26.53,2300.0,80789.0,9.0
12,20.0,2.0,20.0,1.0,20.0,6.0,46.0,26.53,2300.0,80789.0,9.0
13,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,80789.0,9.0
14,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,80789.0,9.0
15,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,80789.0,9.0
16,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,80789.0,9.0
17,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,80789.0,9.0
18,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,80789.0,9.0
19,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,80789.0,9.0
0,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,80789.0,10.0
1,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,80789.0,10.0
2,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,80789.0,10.0
3,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,10.0
4,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,10.0
5,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,10.0
6,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,10.0
7,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,80789.0,10.0
8,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,80789.0,10.0
9,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,80789.0,10.0
10,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,80789.0,10.0
11,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,80789.0,10.0
12,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,80789.0,10.0
13,12.0,2.0,9.0,1.0,20.0,6.0,46.0,26.0,2300.0,80789.0,10.0
14,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,80789.0,10.0
15,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,80789.0,10.0
16,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,80789.0,10.0
17,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,80789.0,10.0
18,18.0,3.0,10.0,11.0,20.0,15.0,32.0,30.15,1600.0,80789.0,10.0
19,20.0,2.0,20.0,1.0,20.0,20.0,33.0,28.1,1650.0,80789.0,10.0
0,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,81286.0,11.0
1,20.0,2.0,20.0,20.0,11.0,20.0,27.0,31.16,1350.0,81286.0,11.0
2,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81286.0,11.0
3,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81286.0,11.0
4,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81286.0,11.0
5,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81286.0,11.0
6,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81286.0,11.0
7,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81286.0,11.0
8,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81286.0,11.0
9,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81286.0,11.0
10,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81286.0,11.0
11,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81286.0,11.0
12,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81286.0,11.0
13,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,81286.0,11.0
14,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,81286.0,11.0
15,12.0,2.0,9.0,1.0,20.0,6.0,46.0,26.0,2300.0,81286.0,11.0
16,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,81286.0,11.0
17,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,81286.0,11.0
18,20.0,2.0,20.0,1.0,20.0,15.0,32.0,27.89,1600.0,81286.0,11.0
19,20.0,2.0,20.0,1.0,12.0,6.0,11.0,32.44,550.0,81286.0,11.0
0,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
1,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
2,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
3,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
4,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
5,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
6,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81371.0,12.0
7,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81371.0,12.0
8,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81371.0,12.0
9,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81371.0,12.0
10,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
11,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
12,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
13,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
14,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
15,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81371.0,12.0
16,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81371.0,12.0
17,12.0,2.0,20.0,20.0,20.0,20.0,27.0,30.82,1350.0,81371.0,12.0
18,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,81371.0,12.0
19,20.0,2.0,20.0,1.0,20.0,13.0,3.0,40.15,150.0,81371.0,12.0
0,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,13.0
1,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,13.0
2,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,13.0
3,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,13.0
4,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
5,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
6,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
7,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
8,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
9,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
10,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,13.0
11,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81490.5,13.0
12,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81490.5,13.0
13,20.0,2.0,9.0,20.0,11.0,20.0,3.0,39.98,150.0,81490.5,13.0
14,12.0,2.0,20.0,20.0,11.0,20.0,27.0,30.39,1350.0,81490.5,13.0
15,12.0,2.0,20.0,1.0,20.0,6.0,46.0,26.22,2300.0,81490.5,13.0
16,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81490.5,13.0
17,12.0,2.0,20.0,20.0,11.0,20.0,3.0,40.01,150.0,81490.5,13.0
18,12.0,19.0,20.0,20.0,11.0,6.0,11.0,36.56,550.0,81490.5,13.0
19,12.0,2.0,20.0,20.0,20.0,20.0,27.0,30.82,1350.0,81490.5,13.0
0,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,14.0
1,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,14.0
2,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,14.0
3,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,14.0
4,12.0,2.0,9.0,1.0,12.0,6.0,11.0,31.39,550.0,81490.5,14.0
5,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
6,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
7,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
8,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
9,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
10,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
11,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
12,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
13,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
14,20.0,2.0,9.0,1.0,20.0,6.0,46.0,25.46,2300.0,81490.5,14.0
15,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81490.5,14.0
16,20.0,2.0,9.0,1.0,20.0,15.0,32.0,27.18,1600.0,81490.5,14.0
17,20.0,2.0,9.0,20.0,11.0,20.0,3.0,39.98,150.0,81490.5,14.0
18,12.0,2.0,20.0,20.0,11.0,20.0,27.0,30.39,1350.0,81490.5,14.0
19,12.0,2.0,20.0,1.0,20.0,6.0,46.0,26.22,2300.0,81490.5,14.0
