idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,15,20,12,9,5,6,1,20.41,50.0,,0
1,20,2,13,6,15,14,21,14.28,1050.0,,0
2,3,9,7,13,9,11,6,16.55,300.0,,0
3,7,1,14,2,13,16,18,14.82,900.0,,0
4,18,1,17,3,19,16,69,13.85,3450.0,,0
5,12,8,19,3,14,8,13,15.11,650.0,,0
6,15,9,11,3,10,10,14,15.16,700.0,,0
7,1,8,14,4,20,1,16,16.09,800.0,,0
8,19,7,7,11,1,3,18,16.94,900.0,,0
9,3,13,4,10,7,8,54,40.91,2700.0,,0
10,15,7,13,7,19,1,49,117.83,2450.0,,0
11,20,11,1,14,4,7,29,120.78,1450.0,,0
12,19,19,3,12,4,19,47,155.23,2350.0,,0
13,11,17,15,20,3,11,71,254.32,3550.0,,0
14,5,6,20,2,2,9,72,189.1,3600.0,,0
15,20,5,9,19,2,4,52,273.62,2600.0,,0
16,7,14,3,13,7,3,75,511.72,3750.0,,0
17,8,6,20,17,2,12,67,1972.34,3350.0,,0
18,17,2,1,13,18,14,64,10197.71,3200.0,,0
19,6,8,2,4,5,17,76,1344.94,3800.0,,0
0,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,138878.5,1.0
1,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,138878.5,1.0
2,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,138878.5,1.0
3,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,138878.5,1.0
4,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,138878.5,1.0
5,12.0,8.0,19.0,3.0,14.0,8.0,13.0,15.11,650.0,138878.5,1.0
6,12.0,8.0,19.0,3.0,14.0,8.0,13.0,15.11,650.0,138878.5,1.0
7,20.0,12.0,20.0,8.0,20.0,1.0,16.0,14.32,800.0,138878.5,1.0
8,20.0,2.0,2.0,13.0,19.0,14.0,12.0,16.36,600.0,138878.5,1.0
9,12.0,8.0,19.0,3.0,5.0,6.0,1.0,20.98,50.0,138878.5,1.0
10,7.0,17.0,11.0,20.0,9.0,20.0,6.0,17.62,300.0,138878.5,1.0
11,15.0,9.0,11.0,3.0,10.0,10.0,14.0,15.16,700.0,138878.5,1.0
12,15.0,9.0,11.0,3.0,10.0,10.0,14.0,15.16,700.0,138878.5,1.0
13,15.0,20.0,12.0,9.0,14.0,8.0,13.0,15.41,650.0,138878.5,1.0
14,15.0,1.0,20.0,3.0,19.0,16.0,38.0,14.57,1900.0,138878.5,1.0
15,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,138878.5,1.0
16,5.0,20.0,12.0,9.0,5.0,6.0,1.0,22.93,50.0,138878.5,1.0
17,18.0,7.0,11.0,3.0,20.0,10.0,14.0,15.18,700.0,138878.5,1.0
18,7.0,1.0,14.0,2.0,13.0,16.0,18.0,14.82,900.0,138878.5,1.0
19,1.0,8.0,14.0,4.0,20.0,1.0,16.0,16.09,800.0,138878.5,1.0
0,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,139053.5,2.0
1,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,139053.5,2.0
2,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139053.5,2.0
3,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139053.5,2.0
4,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139053.5,2.0
5,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139053.5,2.0
6,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139053.5,2.0
7,20.0,12.0,20.0,8.0,20.0,1.0,16.0,14.32,800.0,139053.5,2.0
8,15.0,3.0,20.0,3.0,19.0,9.0,12.0,15.09,600.0,139053.5,2.0
9,15.0,20.0,20.0,3.0,19.0,16.0,38.0,14.21,1900.0,139053.5,2.0
10,20.0,1.0,9.0,9.0,20.0,6.0,1.0,20.43,50.0,139053.5,2.0
11,12.0,8.0,19.0,3.0,9.0,11.0,6.0,17.23,300.0,139053.5,2.0
12,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139053.5,2.0
13,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139053.5,2.0
14,20.0,12.0,20.0,8.0,20.0,14.0,21.0,14.38,1050.0,139053.5,2.0
15,12.0,8.0,19.0,3.0,14.0,8.0,13.0,15.11,650.0,139053.5,2.0
16,12.0,8.0,19.0,3.0,14.0,8.0,13.0,15.11,650.0,139053.5,2.0
17,20.0,1.0,2.0,2.0,19.0,16.0,12.0,15.91,600.0,139053.5,2.0
18,12.0,8.0,19.0,3.0,5.0,6.0,1.0,20.98,50.0,139053.5,2.0
19,18.0,20.0,11.0,3.0,20.0,20.0,56.0,14.41,2800.0,139053.5,2.0
0,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139188.0,3.0
1,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139188.0,3.0
2,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139188.0,3.0
3,20.0,12.0,20.0,8.0,20.0,1.0,16.0,14.32,800.0,139188.0,3.0
4,15.0,20.0,20.0,3.0,19.0,16.0,38.0,14.21,1900.0,139188.0,3.0
5,18.0,20.0,20.0,9.0,5.0,20.0,1.0,20.0,50.0,139188.0,3.0
6,18.0,1.0,7.0,13.0,9.0,11.0,6.0,16.53,300.0,139188.0,3.0
7,20.0,8.0,2.0,3.0,19.0,6.0,12.0,14.96,600.0,139188.0,3.0
8,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139188.0,3.0
9,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139188.0,3.0
10,20.0,12.0,20.0,8.0,20.0,14.0,21.0,14.38,1050.0,139188.0,3.0
11,18.0,1.0,17.0,20.0,20.0,16.0,69.0,14.33,3450.0,139188.0,3.0
12,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,139188.0,3.0
13,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,139188.0,3.0
14,15.0,20.0,12.0,9.0,5.0,6.0,1.0,20.41,50.0,139188.0,3.0
15,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139188.0,3.0
16,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139188.0,3.0
17,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139188.0,3.0
18,15.0,3.0,20.0,3.0,19.0,9.0,12.0,15.09,600.0,139188.0,3.0
19,18.0,20.0,11.0,3.0,20.0,20.0,56.0,14.41,2800.0,139188.0,3.0
0,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139235.5,4.0
1,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139235.5,4.0
2,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139235.5,4.0
3,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139235.5,4.0
4,20.0,12.0,20.0,8.0,20.0,1.0,16.0,14.32,800.0,139235.5,4.0
5,15.0,20.0,20.0,3.0,19.0,16.0,38.0,14.21,1900.0,139235.5,4.0
6,18.0,1.0,7.0,13.0,9.0,11.0,6.0,16.53,300.0,139235.5,4.0
7,18.0,1.0,7.0,13.0,9.0,11.0,6.0,16.53,300.0,139235.5,4.0
8,20.0,8.0,2.0,3.0,19.0,6.0,12.0,14.96,600.0,139235.5,4.0
9,20.0,2.0,13.0,6.0,5.0,20.0,1.0,19.81,50.0,139235.5,4.0
10,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139235.5,4.0
11,3.0,9.0,14.0,2.0,13.0,16.0,18.0,14.79,900.0,139235.5,4.0
12,20.0,12.0,20.0,8.0,20.0,14.0,21.0,14.38,1050.0,139235.5,4.0
13,15.0,20.0,20.0,3.0,19.0,20.0,38.0,14.23,1900.0,139235.5,4.0
14,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139235.5,4.0
15,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139235.5,4.0
16,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139235.5,4.0
17,15.0,3.0,20.0,3.0,19.0,9.0,12.0,15.09,600.0,139235.5,4.0
18,20.0,20.0,9.0,9.0,20.0,6.0,1.0,19.92,50.0,139235.5,4.0
19,18.0,20.0,20.0,3.0,19.0,16.0,38.0,14.26,1900.0,139235.5,4.0
0,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139561.0,5.0
1,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139561.0,5.0
2,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139561.0,5.0
3,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139561.0,5.0
4,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139561.0,5.0
5,20.0,12.0,20.0,8.0,20.0,1.0,16.0,14.32,800.0,139561.0,5.0
6,18.0,1.0,7.0,13.0,9.0,11.0,6.0,16.53,300.0,139561.0,5.0
7,18.0,1.0,7.0,13.0,9.0,11.0,6.0,16.53,300.0,139561.0,5.0
8,20.0,8.0,2.0,3.0,19.0,6.0,12.0,14.96,600.0,139561.0,5.0
9,20.0,8.0,2.0,3.0,19.0,6.0,12.0,14.96,600.0,139561.0,5.0
10,20.0,2.0,13.0,6.0,5.0,20.0,1.0,19.81,50.0,139561.0,5.0
11,18.0,1.0,17.0,3.0,19.0,16.0,38.0,14.0,1900.0,139561.0,5.0
12,20.0,20.0,9.0,9.0,20.0,6.0,1.0,19.92,50.0,139561.0,5.0
13,20.0,20.0,9.0,9.0,20.0,6.0,1.0,19.92,50.0,139561.0,5.0
14,15.0,1.0,20.0,3.0,19.0,20.0,69.0,14.01,3450.0,139561.0,5.0
15,20.0,2.0,20.0,3.0,19.0,20.0,38.0,14.04,1900.0,139561.0,5.0
16,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139561.0,5.0
17,20.0,12.0,20.0,8.0,20.0,14.0,21.0,14.38,1050.0,139561.0,5.0
18,15.0,3.0,20.0,3.0,19.0,9.0,12.0,15.09,600.0,139561.0,5.0
19,3.0,9.0,7.0,13.0,9.0,11.0,6.0,16.55,300.0,139561.0,5.0
0,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139693.5,6.0
1,20.0,2.0,13.0,6.0,15.0,14.0,21.0,14.28,1050.0,139693.5,6.0
2,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139693.5,6.0
3,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139693.5,6.0
4,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139693.5,6.0
5,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139693.5,6.0
6,18.0,1.0,17.0,3.0,19.0,16.0,69.0,13.85,3450.0,139693.5,6.0
