idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
10,5.0,9.0,20.0,7.0,2.0,2.0,5.0,17.72,250.0,134038.0,1.0
11,13.0,17.0,12.0,18.0,20.0,9.0,62.0,14.13,3100.0,134038.0,1.0
12,20.0,20.0,20.0,2.0,19.0,12.0,33.0,14.25,1650.0,134038.0,1.0
13,4.0,20.0,20.0,2.0,17.0,20.0,32.0,15.35,1600.0,134038.0,1.0
14,20.0,9.0,8.0,7.0,2.0,20.0,5.0,17.99,250.0,134038.0,1.0
15,13.0,17.0,12.0,18.0,15.0,17.0,35.0,14.47,1750.0,134038.0,1.0
16,6.0,11.0,6.0,5.0,17.0,17.0,47.0,14.46,2350.0,134038.0,1.0
17,5.0,9.0,8.0,7.0,2.0,14.0,5.0,18.18,250.0,134038.0,1.0
18,17.0,6.0,18.0,6.0,11.0,13.0,55.0,14.48,2750.0,134038.0,1.0
19,2.0,7.0,20.0,6.0,8.0,1.0,35.0,15.55,1750.0,134038.0,1.0
0,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134286.0,2.0
1,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134286.0,2.0
2,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134286.0,2.0
3,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134286.0,2.0
4,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134286.0,2.0
5,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134286.0,2.0
6,20.0,11.0,6.0,5.0,20.0,20.0,33.0,14.21,1650.0,134286.0,2.0
7,20.0,8.0,11.0,6.0,20.0,17.0,17.0,15.0,850.0,134286.0,2.0
8,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134286.0,2.0
9,13.0,17.0,20.0,18.0,15.0,17.0,13.0,15.31,650.0,134286.0,2.0
10,20.0,9.0,8.0,7.0,20.0,20.0,5.0,17.7,250.0,134286.0,2.0
11,20.0,6.0,18.0,6.0,8.0,8.0,4.0,17.79,200.0,134286.0,2.0
12,13.0,17.0,12.0,18.0,20.0,9.0,62.0,14.13,3100.0,134286.0,2.0
13,20.0,20.0,20.0,2.0,19.0,12.0,33.0,14.25,1650.0,134286.0,2.0
14,5.0,14.0,20.0,11.0,16.0,17.0,47.0,14.21,2350.0,134286.0,2.0
15,20.0,3.0,11.0,1.0,7.0,4.0,8.0,16.67,400.0,134286.0,2.0
16,8.0,18.0,6.0,20.0,20.0,17.0,9.0,16.39,450.0,134286.0,2.0
17,4.0,20.0,20.0,2.0,17.0,20.0,32.0,15.35,1600.0,134286.0,2.0
18,5.0,9.0,5.0,20.0,12.0,13.0,30.0,15.53,1500.0,134286.0,2.0
19,2.0,1.0,12.0,15.0,8.0,8.0,4.0,18.22,200.0,134286.0,2.0
0,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134769.5,3.0
1,20.0,11.0,6.0,5.0,20.0,20.0,33.0,14.21,1650.0,134769.5,3.0
2,20.0,11.0,6.0,5.0,20.0,20.0,33.0,14.21,1650.0,134769.5,3.0
3,20.0,8.0,11.0,6.0,20.0,17.0,17.0,15.0,850.0,134769.5,3.0
4,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134769.5,3.0
5,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134769.5,3.0
6,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134769.5,3.0
7,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,134769.5,3.0
8,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134769.5,3.0
9,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,134769.5,3.0
10,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,134769.5,3.0
11,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134769.5,3.0
12,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134769.5,3.0
13,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134769.5,3.0
14,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134769.5,3.0
15,13.0,17.0,20.0,18.0,15.0,17.0,13.0,15.31,650.0,134769.5,3.0
16,20.0,20.0,20.0,2.0,19.0,12.0,33.0,14.25,1650.0,134769.5,3.0
17,13.0,17.0,12.0,18.0,20.0,17.0,9.0,16.28,450.0,134769.5,3.0
18,20.0,20.0,20.0,2.0,19.0,12.0,33.0,14.25,1650.0,134769.5,3.0
19,20.0,11.0,6.0,20.0,8.0,14.0,7.0,16.54,350.0,134769.5,3.0
0,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134908.5,4.0
1,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134908.5,4.0
2,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134908.5,4.0
3,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134908.5,4.0
4,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134908.5,4.0
5,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,134908.5,4.0
6,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,134908.5,4.0
7,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134908.5,4.0
8,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134908.5,4.0
9,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134908.5,4.0
10,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,134908.5,4.0
11,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,134908.5,4.0
12,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,134908.5,4.0
13,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,134908.5,4.0
14,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134908.5,4.0
15,17.0,6.0,18.0,6.0,8.0,8.0,4.0,17.35,200.0,134908.5,4.0
16,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134908.5,4.0
17,19.0,14.0,10.0,7.0,16.0,17.0,47.0,14.09,2350.0,134908.5,4.0
18,19.0,14.0,20.0,7.0,20.0,2.0,17.0,14.91,850.0,134908.5,4.0
19,13.0,17.0,12.0,18.0,20.0,17.0,9.0,16.28,450.0,134908.5,4.0
0,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134938.5,5.0
1,2.0,12.0,12.0,6.0,8.0,1.0,11.0,16.08,550.0,134938.5,5.0
2,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134938.5,5.0
3,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134938.5,5.0
4,17.0,6.0,18.0,2.0,8.0,14.0,7.0,16.23,350.0,134938.5,5.0
5,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,134938.5,5.0
6,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,134938.5,5.0
7,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
8,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
9,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
10,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
11,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
12,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,134938.5,5.0
13,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,134938.5,5.0
14,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,134938.5,5.0
15,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,134938.5,5.0
16,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,134938.5,5.0
17,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,134938.5,5.0
18,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,134938.5,5.0
19,17.0,9.0,3.0,17.0,8.0,20.0,4.0,17.24,200.0,134938.5,5.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135055.5,6.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135055.5,6.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135055.5,6.0
5,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,135055.5,6.0
6,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135055.5,6.0
7,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135055.5,6.0
8,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,135055.5,6.0
9,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135055.5,6.0
10,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,135055.5,6.0
11,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135055.5,6.0
12,17.0,6.0,5.0,20.0,12.0,13.0,30.0,14.51,1500.0,135055.5,6.0
13,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135055.5,6.0
14,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135055.5,6.0
15,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
16,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
17,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
18,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
19,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135055.5,6.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135084.0,7.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135084.0,7.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135084.0,7.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135084.0,7.0
6,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135084.0,7.0
7,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,135084.0,7.0
8,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135084.0,7.0
9,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135084.0,7.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135084.0,7.0
11,2.0,1.0,20.0,15.0,8.0,17.0,13.0,15.12,650.0,135084.0,7.0
12,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135084.0,7.0
13,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135084.0,7.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135084.0,7.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135084.0,7.0
16,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
17,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
18,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
19,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135084.0,7.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135114.0,8.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135114.0,8.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135114.0,8.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135114.0,8.0
6,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135114.0,8.0
7,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135114.0,8.0
8,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135114.0,8.0
9,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135114.0,8.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135114.0,8.0
11,17.0,6.0,18.0,6.0,8.0,20.0,33.0,14.16,1650.0,135114.0,8.0
12,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135114.0,8.0
13,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135114.0,8.0
17,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135114.0,8.0
18,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135114.0,8.0
19,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135114.0,8.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135119.5,9.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135119.5,9.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135119.5,9.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135119.5,9.0
6,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135119.5,9.0
7,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135119.5,9.0
8,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135119.5,9.0
9,20.0,11.0,6.0,5.0,20.0,20.0,17.0,14.84,850.0,135119.5,9.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135119.5,9.0
11,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135119.5,9.0
12,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135119.5,9.0
13,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135119.5,9.0
19,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135119.5,9.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,10.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,10.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135152.0,10.0
5,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,10.0
6,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135152.0,10.0
7,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,10.0
8,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,10.0
9,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,10.0
10,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,10.0
11,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,10.0
12,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
13,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
19,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,10.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,11.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,11.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135152.0,11.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135152.0,11.0
6,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,11.0
7,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,11.0
8,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,11.0
9,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,11.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,11.0
11,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,11.0
12,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,11.0
13,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,11.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
19,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,11.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,12.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,12.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135152.0,12.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135152.0,12.0
6,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,12.0
7,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,12.0
8,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,12.0
9,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,12.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,12.0
11,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,12.0
12,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,12.0
13,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,12.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
19,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,12.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
2,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,13.0
3,5.0,14.0,20.0,11.0,20.0,17.0,47.0,13.94,2350.0,135152.0,13.0
4,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135152.0,13.0
5,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135152.0,13.0
6,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,13.0
7,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,13.0
8,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,13.0
9,20.0,6.0,20.0,6.0,20.0,20.0,17.0,14.79,850.0,135152.0,13.0
10,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,13.0
11,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135152.0,13.0
12,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135152.0,13.0
13,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135152.0,13.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
19,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135152.0,13.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
1,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
2,20.0,6.0,20.0,11.0,20.0,17.0,47.0,13.9,2350.0,135231.0,14.0
3,20.0,11.0,18.0,6.0,20.0,20.0,17.0,14.77,850.0,135231.0,14.0
4,2.0,1.0,5.0,20.0,12.0,13.0,30.0,14.32,1500.0,135231.0,14.0
5,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135231.0,14.0
6,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135231.0,14.0
7,17.0,3.0,18.0,2.0,20.0,14.0,7.0,15.79,350.0,135231.0,14.0
8,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135231.0,14.0
9,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135231.0,14.0
10,20.0,6.0,20.0,6.0,8.0,17.0,13.0,14.97,650.0,135231.0,14.0
11,20.0,6.0,20.0,6.0,8.0,20.0,33.0,14.15,1650.0,135231.0,14.0
12,20.0,6.0,17.0,6.0,8.0,20.0,44.0,13.96,2200.0,135231.0,14.0
13,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
14,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
15,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
16,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
17,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
18,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
19,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,14.0
0,20.0,6.0,18.0,6.0,8.0,20.0,4.0,16.52,200.0,135231.0,15.0
