idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
16,11.0,17.0,20.0,12.0,5.0,11.0,36.0,34.43,1800.0,72477.0,1.0
17,18.0,13.0,2.0,8.0,20.0,12.0,33.0,35.51,1650.0,72477.0,1.0
18,12.0,14.0,7.0,13.0,10.0,20.0,47.0,32.4,2350.0,72477.0,1.0
19,14.0,20.0,20.0,17.0,20.0,15.0,71.0,31.1,3550.0,72477.0,1.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,73247.0,2.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,73247.0,2.0
2,19.0,5.0,10.0,20.0,20.0,15.0,14.0,34.53,700.0,73247.0,2.0
3,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,73247.0,2.0
4,20.0,5.0,10.0,20.0,20.0,3.0,27.0,31.17,1350.0,73247.0,2.0
5,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,73247.0,2.0
6,20.0,3.0,10.0,11.0,20.0,8.0,49.0,30.15,2450.0,73247.0,2.0
7,20.0,3.0,20.0,11.0,20.0,6.0,46.0,30.22,2300.0,73247.0,2.0
8,12.0,2.0,12.0,13.0,19.0,20.0,58.0,29.35,2900.0,73247.0,2.0
9,12.0,17.0,12.0,17.0,9.0,15.0,14.0,34.75,700.0,73247.0,2.0
10,6.0,20.0,9.0,1.0,12.0,13.0,3.0,39.67,150.0,73247.0,2.0
11,7.0,19.0,20.0,20.0,11.0,1.0,40.0,31.79,2000.0,73247.0,2.0
12,7.0,19.0,20.0,20.0,11.0,1.0,40.0,31.79,2000.0,73247.0,2.0
13,12.0,17.0,12.0,17.0,14.0,3.0,27.0,31.81,1350.0,73247.0,2.0
14,20.0,3.0,10.0,17.0,20.0,15.0,71.0,30.3,3550.0,73247.0,2.0
15,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.17,150.0,73247.0,2.0
16,6.0,2.0,9.0,1.0,12.0,13.0,3.0,40.17,150.0,73247.0,2.0
17,2.0,6.0,4.0,12.0,16.0,6.0,11.0,35.9,550.0,73247.0,2.0
18,7.0,6.0,20.0,1.0,20.0,13.0,46.0,30.41,2300.0,73247.0,2.0
19,12.0,17.0,12.0,17.0,14.0,15.0,14.0,35.28,700.0,73247.0,2.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,73247.0,3.0
1,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,73247.0,3.0
2,19.0,5.0,10.0,20.0,20.0,15.0,14.0,34.53,700.0,73247.0,3.0
3,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,73247.0,3.0
4,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,73247.0,3.0
5,20.0,5.0,10.0,20.0,20.0,3.0,27.0,31.17,1350.0,73247.0,3.0
6,20.0,5.0,10.0,20.0,20.0,6.0,11.0,35.12,550.0,73247.0,3.0
7,20.0,3.0,20.0,1.0,20.0,13.0,46.0,28.55,2300.0,73247.0,3.0
8,12.0,17.0,12.0,17.0,9.0,15.0,14.0,34.75,700.0,73247.0,3.0
9,6.0,20.0,9.0,1.0,12.0,13.0,3.0,39.67,150.0,73247.0,3.0
10,7.0,19.0,20.0,20.0,11.0,1.0,40.0,31.79,2000.0,73247.0,3.0
11,7.0,19.0,20.0,20.0,11.0,1.0,40.0,31.79,2000.0,73247.0,3.0
12,12.0,17.0,12.0,17.0,14.0,3.0,27.0,31.81,1350.0,73247.0,3.0
13,12.0,2.0,12.0,13.0,19.0,20.0,58.0,29.35,2900.0,73247.0,3.0
14,12.0,2.0,12.0,13.0,19.0,20.0,58.0,29.35,2900.0,73247.0,3.0
15,19.0,20.0,20.0,1.0,12.0,20.0,3.0,40.13,150.0,73247.0,3.0
16,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,73247.0,3.0
17,18.0,20.0,10.0,11.0,10.0,3.0,27.0,32.5,1350.0,73247.0,3.0
18,2.0,6.0,20.0,12.0,16.0,20.0,33.0,32.1,1650.0,73247.0,3.0
19,20.0,3.0,10.0,11.0,20.0,8.0,49.0,30.15,2450.0,73247.0,3.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,80190.5,4.0
1,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,80190.5,4.0
2,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,80190.5,4.0
3,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,80190.5,4.0
4,20.0,2.0,20.0,20.0,20.0,15.0,14.0,32.76,700.0,80190.5,4.0
5,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,80190.5,4.0
6,20.0,5.0,10.0,20.0,20.0,6.0,11.0,35.12,550.0,80190.5,4.0
7,20.0,5.0,10.0,20.0,20.0,13.0,3.0,39.54,150.0,80190.5,4.0
8,19.0,5.0,10.0,20.0,20.0,15.0,14.0,34.53,700.0,80190.5,4.0
9,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,80190.5,4.0
10,20.0,5.0,10.0,20.0,20.0,3.0,27.0,31.17,1350.0,80190.5,4.0
11,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,80190.5,4.0
12,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,80190.5,4.0
13,6.0,20.0,9.0,1.0,12.0,13.0,3.0,39.67,150.0,80190.5,4.0
14,12.0,17.0,12.0,17.0,9.0,15.0,14.0,34.75,700.0,80190.5,4.0
15,12.0,17.0,12.0,17.0,9.0,15.0,14.0,34.75,700.0,80190.5,4.0
16,12.0,2.0,20.0,1.0,20.0,13.0,46.0,28.06,2300.0,80190.5,4.0
17,12.0,17.0,12.0,17.0,14.0,3.0,27.0,31.81,1350.0,80190.5,4.0
18,12.0,17.0,20.0,17.0,14.0,20.0,33.0,31.24,1650.0,80190.5,4.0
19,19.0,20.0,20.0,1.0,12.0,20.0,3.0,40.13,150.0,80190.5,4.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,80806.5,5.0
1,20.0,2.0,20.0,20.0,20.0,15.0,14.0,32.76,700.0,80806.5,5.0
2,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,80806.5,5.0
3,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,80806.5,5.0
4,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,80806.5,5.0
5,20.0,5.0,10.0,20.0,20.0,6.0,11.0,35.12,550.0,80806.5,5.0
6,20.0,5.0,20.0,20.0,20.0,15.0,14.0,34.08,700.0,80806.5,5.0
7,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,80806.5,5.0
8,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,80806.5,5.0
9,20.0,2.0,20.0,17.0,20.0,20.0,33.0,29.33,1650.0,80806.5,5.0
10,12.0,2.0,12.0,17.0,14.0,20.0,27.0,31.08,1350.0,80806.5,5.0
11,12.0,2.0,20.0,1.0,12.0,20.0,3.0,39.21,150.0,80806.5,5.0
12,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,80806.5,5.0
13,18.0,20.0,10.0,11.0,10.0,6.0,11.0,35.25,550.0,80806.5,5.0
14,19.0,5.0,10.0,20.0,20.0,15.0,14.0,34.53,700.0,80806.5,5.0
15,12.0,2.0,20.0,1.0,20.0,13.0,46.0,28.06,2300.0,80806.5,5.0
16,20.0,5.0,10.0,20.0,20.0,3.0,27.0,31.17,1350.0,80806.5,5.0
17,12.0,17.0,20.0,1.0,20.0,13.0,3.0,39.23,150.0,80806.5,5.0
18,12.0,2.0,20.0,1.0,20.0,13.0,75.0,28.53,3750.0,80806.5,5.0
19,20.0,2.0,20.0,1.0,20.0,13.0,3.0,39.25,150.0,80806.5,5.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,81508.5,6.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,6.0
2,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,6.0
3,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,6.0
4,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,6.0
5,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,6.0
6,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,6.0
7,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,6.0
8,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,6.0
9,20.0,5.0,10.0,20.0,20.0,6.0,11.0,35.12,550.0,81508.5,6.0
10,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,6.0
11,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,6.0
12,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,6.0
13,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,6.0
14,20.0,2.0,20.0,17.0,20.0,20.0,33.0,29.33,1650.0,81508.5,6.0
15,20.0,5.0,20.0,20.0,20.0,3.0,27.0,31.04,1350.0,81508.5,6.0
16,12.0,2.0,20.0,1.0,20.0,20.0,3.0,39.1,150.0,81508.5,6.0
17,20.0,2.0,20.0,20.0,20.0,15.0,14.0,32.76,700.0,81508.5,6.0
18,12.0,2.0,20.0,1.0,20.0,13.0,46.0,28.06,2300.0,81508.5,6.0
19,12.0,2.0,20.0,1.0,12.0,20.0,3.0,39.21,150.0,81508.5,6.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,81508.5,7.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,7.0
2,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,7.0
3,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,7.0
4,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,7.0
5,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,7.0
6,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,7.0
7,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,7.0
8,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,7.0
9,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,7.0
10,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,7.0
11,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,7.0
12,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,7.0
13,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,7.0
14,20.0,2.0,20.0,1.0,20.0,20.0,3.0,38.73,150.0,81508.5,7.0
15,20.0,2.0,20.0,20.0,20.0,15.0,14.0,32.76,700.0,81508.5,7.0
16,12.0,2.0,20.0,1.0,20.0,3.0,27.0,27.78,1350.0,81508.5,7.0
17,20.0,5.0,10.0,20.0,20.0,6.0,11.0,35.12,550.0,81508.5,7.0
18,20.0,2.0,20.0,1.0,20.0,20.0,33.0,27.69,1650.0,81508.5,7.0
19,20.0,2.0,20.0,1.0,20.0,13.0,46.0,27.22,2300.0,81508.5,7.0
0,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,81508.5,8.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
2,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
3,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
4,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
5,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
6,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
7,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,8.0
9,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
10,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
11,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
12,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
13,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
14,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
15,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,8.0
16,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,8.0
17,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,8.0
18,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,8.0
19,20.0,2.0,20.0,1.0,20.0,20.0,46.0,27.08,2300.0,81508.5,8.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
4,18.0,3.0,10.0,11.0,10.0,6.0,11.0,34.82,550.0,81508.5,9.0
5,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,9.0
6,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81508.5,9.0
7,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81508.5,9.0
16,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
17,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
18,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
19,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81508.5,9.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,10.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,10.0
4,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,10.0
5,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,10.0
6,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,10.0
7,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
16,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
17,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
18,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
19,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,10.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,11.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,11.0
4,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,11.0
5,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,11.0
6,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,11.0
7,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,11.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
16,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
17,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
18,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
19,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,11.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,12.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,12.0
4,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,12.0
5,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,12.0
6,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,12.0
7,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,12.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
16,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
17,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
18,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
19,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,12.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,13.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,81559.5,13.0
4,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,13.0
5,20.0,2.0,20.0,1.0,20.0,15.0,14.0,31.68,700.0,81559.5,13.0
6,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,13.0
7,20.0,2.0,20.0,11.0,10.0,6.0,11.0,34.48,550.0,81559.5,13.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
16,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
17,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
18,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
19,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,81559.5,13.0
0,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
1,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
2,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,82347.5,14.0
3,20.0,2.0,20.0,1.0,12.0,20.0,3.0,37.71,150.0,82347.5,14.0
4,20.0,2.0,20.0,1.0,20.0,6.0,11.0,31.22,550.0,82347.5,14.0
5,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
6,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
7,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
8,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
9,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
10,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
11,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
12,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
13,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
14,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
15,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
16,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
17,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
18,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
19,20.0,2.0,20.0,1.0,20.0,3.0,27.0,26.45,1350.0,82347.5,14.0
