idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
9,19.0,1.0,17.0,20.0,20.0,16.0,69.0,28.34,3450.0,73327.0,2.0
10,20.0,7.0,20.0,13.0,20.0,20.0,64.0,29.9,3200.0,73327.0,2.0
11,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,73327.0,2.0
12,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,73327.0,2.0
13,3.0,9.0,7.0,13.0,9.0,11.0,6.0,38.49,300.0,73327.0,2.0
14,15.0,20.0,12.0,9.0,15.0,14.0,21.0,32.51,1050.0,73327.0,2.0
15,12.0,8.0,19.0,3.0,14.0,8.0,13.0,33.9,650.0,73327.0,2.0
16,18.0,3.0,12.0,9.0,5.0,9.0,12.0,36.35,600.0,73327.0,2.0
17,15.0,7.0,13.0,7.0,19.0,16.0,18.0,33.86,900.0,73327.0,2.0
18,18.0,1.0,17.0,20.0,20.0,16.0,69.0,28.54,3450.0,73327.0,2.0
19,19.0,20.0,12.0,9.0,5.0,6.0,1.0,41.33,50.0,73327.0,2.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,74097.5,3.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,74097.5,3.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,74097.5,3.0
3,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,74097.5,3.0
4,12.0,2.0,19.0,3.0,9.0,12.0,13.0,32.14,650.0,74097.5,3.0
5,15.0,3.0,14.0,2.0,5.0,9.0,12.0,33.22,600.0,74097.5,3.0
6,20.0,12.0,20.0,8.0,20.0,1.0,49.0,29.97,2450.0,74097.5,3.0
7,7.0,1.0,7.0,13.0,9.0,11.0,6.0,36.26,300.0,74097.5,3.0
8,15.0,8.0,20.0,3.0,14.0,8.0,38.0,30.7,1900.0,74097.5,3.0
9,19.0,1.0,17.0,20.0,20.0,16.0,69.0,28.34,3450.0,74097.5,3.0
10,19.0,1.0,17.0,20.0,18.0,20.0,64.0,29.35,3200.0,74097.5,3.0
11,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,74097.5,3.0
12,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,74097.5,3.0
13,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,74097.5,3.0
14,15.0,20.0,12.0,9.0,15.0,14.0,21.0,32.51,1050.0,74097.5,3.0
15,20.0,12.0,2.0,8.0,19.0,16.0,12.0,33.57,600.0,74097.5,3.0
16,15.0,7.0,13.0,7.0,19.0,1.0,49.0,30.53,2450.0,74097.5,3.0
17,15.0,7.0,13.0,7.0,19.0,1.0,49.0,30.53,2450.0,74097.5,3.0
18,20.0,12.0,20.0,8.0,20.0,11.0,6.0,37.37,300.0,74097.5,3.0
19,12.0,2.0,20.0,13.0,20.0,16.0,69.0,28.46,3450.0,74097.5,3.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,75035.0,4.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,75035.0,4.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,75035.0,4.0
3,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,75035.0,4.0
4,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,75035.0,4.0
5,12.0,2.0,19.0,3.0,9.0,12.0,13.0,32.14,650.0,75035.0,4.0
6,15.0,3.0,14.0,2.0,5.0,9.0,12.0,33.22,600.0,75035.0,4.0
7,7.0,1.0,7.0,13.0,9.0,11.0,6.0,36.26,300.0,75035.0,4.0
8,15.0,8.0,20.0,3.0,9.0,12.0,38.0,30.06,1900.0,75035.0,4.0
9,15.0,7.0,20.0,8.0,20.0,1.0,49.0,29.16,2450.0,75035.0,4.0
10,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,75035.0,4.0
11,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,75035.0,4.0
12,15.0,20.0,12.0,9.0,5.0,6.0,1.0,41.25,50.0,75035.0,4.0
13,7.0,1.0,7.0,20.0,20.0,11.0,6.0,36.59,300.0,75035.0,4.0
14,15.0,8.0,20.0,3.0,14.0,8.0,38.0,30.7,1900.0,75035.0,4.0
15,15.0,20.0,12.0,9.0,15.0,14.0,21.0,32.51,1050.0,75035.0,4.0
16,19.0,1.0,17.0,20.0,18.0,20.0,64.0,29.35,3200.0,75035.0,4.0
17,20.0,12.0,2.0,8.0,19.0,11.0,12.0,33.57,600.0,75035.0,4.0
18,20.0,12.0,20.0,8.0,20.0,1.0,49.0,29.97,2450.0,75035.0,4.0
19,20.0,12.0,20.0,8.0,20.0,1.0,49.0,29.97,2450.0,75035.0,4.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,75786.5,5.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,75786.5,5.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,75786.5,5.0
3,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,75786.5,5.0
4,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,75786.5,5.0
5,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,75786.5,5.0
6,15.0,3.0,14.0,2.0,5.0,9.0,12.0,33.22,600.0,75786.5,5.0
7,15.0,8.0,20.0,3.0,9.0,12.0,38.0,30.06,1900.0,75786.5,5.0
8,15.0,7.0,20.0,8.0,20.0,1.0,49.0,29.16,2450.0,75786.5,5.0
9,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,75786.5,5.0
10,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,75786.5,5.0
11,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,75786.5,5.0
12,7.0,17.0,11.0,20.0,18.0,20.0,1.0,41.22,50.0,75786.5,5.0
13,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,75786.5,5.0
14,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,75786.5,5.0
15,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,75786.5,5.0
16,15.0,8.0,20.0,3.0,14.0,8.0,38.0,30.7,1900.0,75786.5,5.0
17,12.0,2.0,19.0,3.0,9.0,12.0,13.0,32.14,650.0,75786.5,5.0
18,19.0,1.0,17.0,20.0,18.0,20.0,64.0,29.35,3200.0,75786.5,5.0
19,20.0,12.0,2.0,8.0,19.0,11.0,12.0,33.57,600.0,75786.5,5.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77162.0,6.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77162.0,6.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,77162.0,6.0
3,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,77162.0,6.0
4,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,77162.0,6.0
5,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77162.0,6.0
6,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,77162.0,6.0
7,15.0,1.0,20.0,20.0,20.0,16.0,38.0,28.63,1900.0,77162.0,6.0
8,20.0,8.0,2.0,3.0,19.0,8.0,12.0,32.79,600.0,77162.0,6.0
9,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,77162.0,6.0
10,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,77162.0,6.0
11,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,77162.0,6.0
12,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,77162.0,6.0
13,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,77162.0,6.0
14,15.0,8.0,20.0,3.0,9.0,12.0,38.0,30.06,1900.0,77162.0,6.0
15,7.0,1.0,14.0,2.0,9.0,12.0,13.0,31.88,650.0,77162.0,6.0
16,15.0,7.0,20.0,8.0,20.0,1.0,49.0,29.16,2450.0,77162.0,6.0
17,15.0,3.0,14.0,2.0,5.0,9.0,12.0,33.22,600.0,77162.0,6.0
18,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,77162.0,6.0
19,7.0,1.0,14.0,2.0,5.0,6.0,1.0,41.2,50.0,77162.0,6.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77450.0,7.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77450.0,7.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,77450.0,7.0
3,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,77450.0,7.0
4,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,77450.0,7.0
5,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,7.0
6,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,7.0
7,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,77450.0,7.0
8,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,77450.0,7.0
9,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,77450.0,7.0
10,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,77450.0,7.0
11,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,77450.0,7.0
12,20.0,1.0,14.0,2.0,5.0,6.0,1.0,40.79,50.0,77450.0,7.0
13,15.0,1.0,20.0,20.0,20.0,16.0,38.0,28.63,1900.0,77450.0,7.0
14,20.0,8.0,2.0,3.0,19.0,8.0,12.0,32.79,600.0,77450.0,7.0
15,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,77450.0,7.0
16,7.0,1.0,14.0,2.0,9.0,12.0,13.0,31.88,650.0,77450.0,7.0
17,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,77450.0,7.0
18,7.0,1.0,14.0,2.0,9.0,12.0,13.0,31.88,650.0,77450.0,7.0
19,12.0,2.0,17.0,20.0,20.0,16.0,69.0,28.25,3450.0,77450.0,7.0
0,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77450.0,8.0
1,7.0,1.0,14.0,2.0,13.0,16.0,18.0,30.66,900.0,77450.0,8.0
2,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,77450.0,8.0
3,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,77450.0,8.0
4,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,77450.0,8.0
5,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,8.0
6,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,8.0
7,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,8.0
8,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,77450.0,8.0
9,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,77450.0,8.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,77450.0,8.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,77450.0,8.0
12,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,77450.0,8.0
13,7.0,1.0,9.0,20.0,20.0,16.0,69.0,27.63,3450.0,77450.0,8.0
14,20.0,1.0,14.0,2.0,5.0,6.0,1.0,40.79,50.0,77450.0,8.0
15,15.0,1.0,20.0,20.0,20.0,16.0,38.0,28.63,1900.0,77450.0,8.0
16,7.0,1.0,14.0,2.0,9.0,12.0,13.0,31.88,650.0,77450.0,8.0
17,20.0,8.0,2.0,3.0,19.0,8.0,12.0,32.79,600.0,77450.0,8.0
18,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,77450.0,8.0
19,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,77450.0,8.0
0,12.0,2.0,20.0,13.0,18.0,20.0,64.0,28.16,3200.0,78410.0,9.0
1,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78410.0,9.0
2,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78410.0,9.0
3,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78410.0,9.0
4,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78410.0,9.0
5,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78410.0,9.0
6,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78410.0,9.0
7,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78410.0,9.0
8,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78410.0,9.0
9,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78410.0,9.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78410.0,9.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78410.0,9.0
12,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78410.0,9.0
13,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78410.0,9.0
14,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78410.0,9.0
15,7.0,1.0,9.0,20.0,20.0,16.0,69.0,27.63,3450.0,78410.0,9.0
16,20.0,1.0,14.0,2.0,5.0,6.0,1.0,40.79,50.0,78410.0,9.0
17,15.0,1.0,20.0,20.0,20.0,16.0,38.0,28.63,1900.0,78410.0,9.0
18,20.0,8.0,2.0,3.0,19.0,8.0,12.0,32.79,600.0,78410.0,9.0
19,12.0,2.0,7.0,20.0,20.0,11.0,6.0,36.25,300.0,78410.0,9.0
0,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,10.0
1,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,10.0
2,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,10.0
3,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78462.5,10.0
4,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,10.0
5,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,10.0
6,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,10.0
7,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,10.0
8,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,10.0
9,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78462.5,10.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,10.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,10.0
12,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,10.0
13,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,10.0
14,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,10.0
15,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78462.5,10.0
16,20.0,1.0,20.0,20.0,18.0,20.0,64.0,27.95,3200.0,78462.5,10.0
17,7.0,1.0,9.0,20.0,20.0,16.0,69.0,27.63,3450.0,78462.5,10.0
18,20.0,1.0,14.0,2.0,5.0,6.0,1.0,40.79,50.0,78462.5,10.0
19,12.0,2.0,20.0,13.0,20.0,20.0,38.0,28.51,1900.0,78462.5,10.0
0,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,11.0
1,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,11.0
2,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78462.5,11.0
3,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78462.5,11.0
4,20.0,1.0,20.0,20.0,18.0,20.0,64.0,27.95,3200.0,78462.5,11.0
5,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,11.0
6,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
7,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
8,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,11.0
9,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78462.5,11.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,11.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,11.0
12,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
13,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
14,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
15,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,11.0
16,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,11.0
17,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,11.0
18,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,11.0
19,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,11.0
0,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
1,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
2,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78462.5,12.0
3,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78462.5,12.0
4,20.0,1.0,20.0,20.0,18.0,20.0,64.0,27.95,3200.0,78462.5,12.0
5,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,12.0
6,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,12.0
7,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,12.0
8,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,12.0
9,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78462.5,12.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,12.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,12.0
12,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
13,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
14,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
15,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
16,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
17,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,12.0
18,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,12.0
19,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,12.0
0,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
1,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
2,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78462.5,13.0
3,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78462.5,13.0
4,20.0,1.0,20.0,20.0,18.0,20.0,64.0,27.95,3200.0,78462.5,13.0
5,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,13.0
6,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,13.0
7,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,13.0
8,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,13.0
9,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78462.5,13.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,13.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,13.0
12,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
13,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
14,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
15,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
16,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
17,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
18,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
19,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,13.0
0,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
1,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
2,7.0,2.0,19.0,3.0,5.0,6.0,1.0,40.52,50.0,78462.5,14.0
3,20.0,1.0,14.0,2.0,13.0,16.0,18.0,29.7,900.0,78462.5,14.0
4,20.0,1.0,20.0,20.0,18.0,20.0,64.0,27.95,3200.0,78462.5,14.0
5,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,14.0
6,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,14.0
7,12.0,1.0,20.0,13.0,9.0,20.0,6.0,35.63,300.0,78462.5,14.0
8,20.0,1.0,20.0,20.0,20.0,20.0,38.0,28.43,1900.0,78462.5,14.0
9,7.0,2.0,19.0,3.0,9.0,12.0,13.0,31.54,650.0,78462.5,14.0
10,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,14.0
11,7.0,3.0,2.0,3.0,19.0,9.0,12.0,32.23,600.0,78462.5,14.0
12,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
13,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
14,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
15,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
16,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
17,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
18,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
19,20.0,1.0,9.0,20.0,20.0,16.0,69.0,27.41,3450.0,78462.5,14.0
