idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
10,20.0,20.0,20.0,15.0,20.0,20.0,32.0,31.92,1600.0,67662.5,2.0
11,20.0,3.0,11.0,1.0,7.0,20.0,8.0,37.93,400.0,67662.5,2.0
12,20.0,3.0,11.0,1.0,7.0,20.0,8.0,37.93,400.0,67662.5,2.0
13,20.0,7.0,20.0,2.0,19.0,6.0,56.0,30.06,2800.0,67662.5,2.0
14,20.0,7.0,20.0,2.0,19.0,6.0,56.0,30.06,2800.0,67662.5,2.0
15,20.0,7.0,20.0,2.0,20.0,6.0,17.0,33.98,850.0,67662.5,2.0
16,8.0,12.0,12.0,20.0,20.0,20.0,9.0,37.72,450.0,67662.5,2.0
17,6.0,11.0,6.0,5.0,17.0,17.0,47.0,31.35,2350.0,67662.5,2.0
18,4.0,20.0,20.0,2.0,8.0,20.0,32.0,32.7,1600.0,67662.5,2.0
19,6.0,7.0,20.0,5.0,17.0,17.0,35.0,31.55,1750.0,67662.5,2.0
0,5.0,9.0,8.0,7.0,2.0,14.0,5.0,39.3,250.0,70238.0,3.0
1,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,70238.0,3.0
2,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,70238.0,3.0
3,20.0,3.0,11.0,1.0,7.0,20.0,4.0,39.7,200.0,70238.0,3.0
4,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,70238.0,3.0
5,17.0,6.0,18.0,2.0,8.0,14.0,7.0,37.34,350.0,70238.0,3.0
6,20.0,7.0,5.0,20.0,12.0,13.0,30.0,31.83,1500.0,70238.0,3.0
7,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,70238.0,3.0
8,20.0,3.0,13.0,1.0,8.0,16.0,32.0,30.81,1600.0,70238.0,3.0
9,20.0,6.0,18.0,6.0,8.0,8.0,4.0,39.85,200.0,70238.0,3.0
10,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,70238.0,3.0
11,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,70238.0,3.0
12,20.0,20.0,20.0,15.0,20.0,20.0,32.0,31.92,1600.0,70238.0,3.0
13,20.0,7.0,20.0,2.0,20.0,17.0,13.0,35.11,650.0,70238.0,3.0
14,20.0,7.0,20.0,2.0,20.0,6.0,17.0,33.98,850.0,70238.0,3.0
15,17.0,6.0,18.0,6.0,8.0,20.0,8.0,37.5,400.0,70238.0,3.0
16,14.0,7.0,20.0,20.0,19.0,5.0,47.0,31.02,2350.0,70238.0,3.0
17,8.0,12.0,12.0,20.0,20.0,1.0,9.0,36.73,450.0,70238.0,3.0
18,20.0,7.0,20.0,2.0,20.0,6.0,17.0,33.98,850.0,70238.0,3.0
19,20.0,7.0,17.0,2.0,19.0,6.0,44.0,31.08,2200.0,70238.0,3.0
0,5.0,9.0,8.0,7.0,2.0,14.0,5.0,39.3,250.0,70585.0,4.0
1,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,70585.0,4.0
2,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,70585.0,4.0
3,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,70585.0,4.0
4,20.0,3.0,11.0,1.0,7.0,20.0,4.0,39.7,200.0,70585.0,4.0
5,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,70585.0,4.0
6,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,70585.0,4.0
7,20.0,7.0,5.0,20.0,12.0,13.0,30.0,31.83,1500.0,70585.0,4.0
8,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,70585.0,4.0
9,20.0,3.0,13.0,1.0,8.0,16.0,32.0,30.81,1600.0,70585.0,4.0
10,20.0,7.0,20.0,2.0,8.0,2.0,7.0,36.82,350.0,70585.0,4.0
11,20.0,1.0,12.0,20.0,20.0,1.0,50.0,29.93,2500.0,70585.0,4.0
12,12.0,13.0,20.0,4.0,19.0,2.0,49.0,30.19,2450.0,70585.0,4.0
13,20.0,6.0,18.0,6.0,8.0,8.0,4.0,39.85,200.0,70585.0,4.0
14,20.0,6.0,18.0,6.0,8.0,8.0,4.0,39.85,200.0,70585.0,4.0
15,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,70585.0,4.0
16,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,70585.0,4.0
17,20.0,3.0,13.0,1.0,8.0,20.0,17.0,33.66,850.0,70585.0,4.0
18,20.0,7.0,20.0,2.0,20.0,16.0,32.0,31.75,1600.0,70585.0,4.0
19,20.0,7.0,20.0,2.0,20.0,17.0,13.0,35.11,650.0,70585.0,4.0
0,5.0,9.0,8.0,7.0,2.0,14.0,5.0,39.3,250.0,71803.0,5.0
1,5.0,9.0,8.0,7.0,2.0,14.0,5.0,39.3,250.0,71803.0,5.0
2,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,71803.0,5.0
3,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,71803.0,5.0
4,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,71803.0,5.0
5,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,71803.0,5.0
6,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,71803.0,5.0
7,20.0,7.0,5.0,20.0,12.0,13.0,30.0,31.83,1500.0,71803.0,5.0
8,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,71803.0,5.0
9,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,71803.0,5.0
10,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,71803.0,5.0
11,20.0,7.0,20.0,2.0,8.0,2.0,7.0,36.82,350.0,71803.0,5.0
12,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,71803.0,5.0
13,20.0,6.0,18.0,6.0,20.0,20.0,4.0,39.44,200.0,71803.0,5.0
14,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,71803.0,5.0
15,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,71803.0,5.0
16,20.0,3.0,11.0,1.0,7.0,20.0,4.0,39.7,200.0,71803.0,5.0
17,20.0,1.0,20.0,15.0,20.0,16.0,32.0,30.69,1600.0,71803.0,5.0
18,20.0,3.0,13.0,1.0,8.0,20.0,17.0,33.66,850.0,71803.0,5.0
19,20.0,7.0,20.0,2.0,8.0,20.0,7.0,37.76,350.0,71803.0,5.0
0,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,72246.5,6.0
1,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,72246.5,6.0
2,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,72246.5,6.0
3,20.0,7.0,5.0,20.0,12.0,13.0,30.0,31.83,1500.0,72246.5,6.0
4,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,72246.5,6.0
5,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,72246.5,6.0
6,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,72246.5,6.0
7,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,72246.5,6.0
8,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,72246.5,6.0
9,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,72246.5,6.0
10,20.0,1.0,12.0,20.0,7.0,20.0,4.0,38.75,200.0,72246.5,6.0
11,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,72246.5,6.0
12,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,72246.5,6.0
13,20.0,7.0,20.0,2.0,19.0,2.0,56.0,29.49,2800.0,72246.5,6.0
14,20.0,6.0,18.0,6.0,20.0,20.0,4.0,39.44,200.0,72246.5,6.0
15,20.0,6.0,18.0,6.0,20.0,20.0,4.0,39.44,200.0,72246.5,6.0
16,20.0,1.0,20.0,15.0,20.0,16.0,32.0,30.69,1600.0,72246.5,6.0
17,20.0,7.0,20.0,2.0,8.0,2.0,7.0,36.82,350.0,72246.5,6.0
18,20.0,7.0,20.0,2.0,19.0,17.0,13.0,34.77,650.0,72246.5,6.0
19,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,72246.5,6.0
0,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73039.5,7.0
1,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73039.5,7.0
2,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73039.5,7.0
3,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73039.5,7.0
4,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73039.5,7.0
5,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73039.5,7.0
6,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73039.5,7.0
7,20.0,1.0,12.0,20.0,7.0,20.0,4.0,38.75,200.0,73039.5,7.0
8,20.0,1.0,12.0,20.0,7.0,20.0,4.0,38.75,200.0,73039.5,7.0
9,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,73039.5,7.0
10,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73039.5,7.0
11,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,73039.5,7.0
12,20.0,7.0,13.0,20.0,19.0,16.0,13.0,33.57,650.0,73039.5,7.0
13,20.0,6.0,18.0,6.0,20.0,20.0,4.0,39.44,200.0,73039.5,7.0
14,20.0,6.0,18.0,6.0,20.0,20.0,4.0,39.44,200.0,73039.5,7.0
15,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,73039.5,7.0
16,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,73039.5,7.0
17,20.0,1.0,12.0,20.0,8.0,2.0,32.0,30.25,1600.0,73039.5,7.0
18,20.0,7.0,20.0,2.0,8.0,2.0,7.0,36.82,350.0,73039.5,7.0
19,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,73039.5,7.0
0,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73146.0,8.0
1,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73146.0,8.0
2,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73146.0,8.0
3,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73146.0,8.0
4,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73146.0,8.0
5,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73146.0,8.0
6,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73146.0,8.0
7,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73146.0,8.0
8,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73146.0,8.0
9,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,73146.0,8.0
10,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,73146.0,8.0
11,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73146.0,8.0
12,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73146.0,8.0
13,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,73146.0,8.0
14,20.0,7.0,13.0,20.0,19.0,16.0,13.0,33.57,650.0,73146.0,8.0
15,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,73146.0,8.0
16,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,73146.0,8.0
17,20.0,1.0,12.0,20.0,19.0,2.0,56.0,28.85,2800.0,73146.0,8.0
18,20.0,1.0,12.0,20.0,20.0,20.0,4.0,38.52,200.0,73146.0,8.0
19,20.0,1.0,12.0,15.0,20.0,17.0,17.0,33.16,850.0,73146.0,8.0
0,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73252.0,9.0
1,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73252.0,9.0
2,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,73252.0,9.0
3,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,73252.0,9.0
4,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73252.0,9.0
5,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,73252.0,9.0
6,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,73252.0,9.0
7,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73252.0,9.0
8,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,73252.0,9.0
9,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73252.0,9.0
10,20.0,3.0,13.0,1.0,8.0,2.0,7.0,36.01,350.0,73252.0,9.0
11,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,73252.0,9.0
12,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73252.0,9.0
13,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,73252.0,9.0
14,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73252.0,9.0
15,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73252.0,9.0
16,20.0,3.0,11.0,1.0,20.0,1.0,9.0,34.46,450.0,73252.0,9.0
17,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73252.0,9.0
18,20.0,3.0,20.0,1.0,8.0,2.0,32.0,29.56,1600.0,73252.0,9.0
19,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,73252.0,9.0
0,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,10.0
1,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,10.0
2,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,10.0
3,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,10.0
4,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,10.0
5,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,10.0
6,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,10.0
7,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,74502.0,10.0
8,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,74502.0,10.0
9,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,74502.0,10.0
10,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,74502.0,10.0
11,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,74502.0,10.0
12,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,74502.0,10.0
13,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,74502.0,10.0
14,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,74502.0,10.0
15,20.0,3.0,20.0,1.0,20.0,2.0,32.0,28.71,1600.0,74502.0,10.0
16,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,74502.0,10.0
17,20.0,1.0,20.0,15.0,19.0,20.0,4.0,38.82,200.0,74502.0,10.0
18,20.0,1.0,17.0,15.0,19.0,2.0,44.0,28.79,2200.0,74502.0,10.0
19,20.0,1.0,20.0,15.0,19.0,17.0,13.0,33.16,650.0,74502.0,10.0
0,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
1,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
2,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,11.0
3,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,11.0
4,20.0,3.0,20.0,1.0,20.0,2.0,32.0,28.71,1600.0,74502.0,11.0
5,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,74502.0,11.0
6,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,74502.0,11.0
7,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,74502.0,11.0
8,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,74502.0,11.0
9,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,74502.0,11.0
10,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,74502.0,11.0
11,20.0,7.0,20.0,2.0,12.0,13.0,30.0,31.44,1500.0,74502.0,11.0
12,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,74502.0,11.0
13,20.0,3.0,20.0,1.0,20.0,2.0,32.0,28.71,1600.0,74502.0,11.0
14,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
15,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
16,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
17,20.0,1.0,20.0,15.0,19.0,2.0,56.0,28.37,2800.0,74502.0,11.0
18,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,11.0
19,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,74502.0,11.0
0,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80280.0,12.0
1,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80280.0,12.0
2,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80280.0,12.0
3,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80280.0,12.0
4,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80280.0,12.0
5,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80280.0,12.0
6,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80280.0,12.0
7,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,80280.0,12.0
8,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,80280.0,12.0
9,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,80280.0,12.0
10,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,80280.0,12.0
11,20.0,1.0,13.0,20.0,19.0,16.0,4.0,38.49,200.0,80280.0,12.0
12,20.0,1.0,17.0,2.0,19.0,14.0,44.0,27.8,2200.0,80280.0,12.0
13,20.0,7.0,20.0,2.0,20.0,13.0,30.0,31.25,1500.0,80280.0,12.0
14,20.0,1.0,20.0,15.0,19.0,17.0,13.0,33.16,650.0,80280.0,12.0
15,20.0,3.0,20.0,1.0,20.0,2.0,32.0,28.71,1600.0,80280.0,12.0
16,20.0,1.0,12.0,20.0,19.0,14.0,7.0,36.37,350.0,80280.0,12.0
17,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,80280.0,12.0
18,20.0,1.0,12.0,20.0,19.0,14.0,7.0,36.37,350.0,80280.0,12.0
19,20.0,1.0,12.0,15.0,20.0,20.0,17.0,32.74,850.0,80280.0,12.0
0,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80694.0,13.0
1,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80694.0,13.0
2,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80694.0,13.0
3,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80694.0,13.0
4,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,80694.0,13.0
5,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80694.0,13.0
6,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80694.0,13.0
7,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,80694.0,13.0
8,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,80694.0,13.0
9,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,80694.0,13.0
10,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,80694.0,13.0
11,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,80694.0,13.0
12,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,80694.0,13.0
13,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,80694.0,13.0
14,20.0,1.0,20.0,2.0,19.0,14.0,44.0,26.9,2200.0,80694.0,13.0
15,20.0,1.0,13.0,20.0,19.0,16.0,4.0,38.49,200.0,80694.0,13.0
16,20.0,1.0,17.0,2.0,19.0,14.0,44.0,27.8,2200.0,80694.0,13.0
17,20.0,1.0,17.0,2.0,19.0,14.0,7.0,35.08,350.0,80694.0,13.0
18,20.0,3.0,20.0,1.0,20.0,2.0,32.0,28.71,1600.0,80694.0,13.0
19,20.0,1.0,20.0,20.0,20.0,20.0,17.0,32.02,850.0,80694.0,13.0
0,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,81309.0,14.0
1,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,81309.0,14.0
2,20.0,1.0,20.0,2.0,19.0,14.0,7.0,34.21,350.0,81309.0,14.0
3,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,81309.0,14.0
4,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,81309.0,14.0
5,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,81309.0,14.0
6,20.0,1.0,20.0,20.0,19.0,17.0,13.0,33.04,650.0,81309.0,14.0
7,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,81309.0,14.0
8,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,81309.0,14.0
9,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,81309.0,14.0
10,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,81309.0,14.0
11,20.0,1.0,20.0,2.0,20.0,20.0,17.0,29.72,850.0,81309.0,14.0
12,20.0,1.0,20.0,2.0,12.0,20.0,4.0,37.54,200.0,81309.0,14.0
13,20.0,1.0,20.0,2.0,20.0,14.0,44.0,26.6,2200.0,81309.0,14.0
14,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,81309.0,14.0
15,20.0,1.0,12.0,20.0,19.0,20.0,4.0,38.04,200.0,81309.0,14.0
16,20.0,1.0,20.0,2.0,19.0,14.0,44.0,26.9,2200.0,81309.0,14.0
17,20.0,1.0,20.0,2.0,19.0,14.0,44.0,26.9,2200.0,81309.0,14.0
18,20.0,1.0,20.0,20.0,20.0,20.0,17.0,32.02,850.0,81309.0,14.0
19,20.0,1.0,17.0,2.0,19.0,14.0,7.0,35.08,350.0,81309.0,14.0
0,20.0,1.0,20.0,2.0,12.0,13.0,30.0,27.13,1500.0,82236.0,15.0
