0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
20,11,20,20,20,18,63,13.84,3150,16.02,499.9
20,1,8,6,20,19,24,14.08,1200,16.23,456.67
20,19,20,20,20,20,14,15.34,700,18.44,1114.0
20,2,8,20,20,20,9,15.55,450,19.21,831.16
20,19,16,12,20,20,5,16.26,250,18.7,596.31
20,19,16,12,20,20,2,18.08,100,21.49,891.62
