idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,18,9,20,3,14,11,12,36.09,600.0,,0
1,4,2,19,7,12,16,25,35.01,1250.0,,0
2,17,7,4,20,9,10,26,32.47,1300.0,,0
3,3,7,9,15,16,6,3,41.49,150.0,,0
4,14,20,16,9,20,16,62,29.93,3100.0,,0
5,16,5,13,16,10,15,42,30.83,2100.0,,0
6,19,3,16,9,2,1,19,41.24,950.0,,0
7,1,18,4,9,19,12,25,37.4,1250.0,,0
8,20,10,12,13,17,13,38,32.55,1900.0,,0
9,9,17,15,11,17,9,53,31.02,2650.0,,0
10,12,14,9,15,4,7,38,292.46,1900.0,,0
11,5,16,2,6,14,20,51,38.26,2550.0,,0
12,17,19,17,1,12,8,78,31.11,3900.0,,0
13,13,16,8,5,20,7,67,31.69,3350.0,,0
14,4,15,8,3,20,15,58,31.95,2900.0,,0
15,13,3,17,14,16,10,53,54.37,2650.0,,0
16,19,16,12,11,1,9,63,2732.83,3150.0,,0
17,1,7,6,1,11,18,80,1877.52,4000.0,,0
18,14,10,12,19,4,3,65,5876.06,3250.0,,0
19,7,14,18,18,4,7,73,27506.36,3650.0,,0
0,18.0,9.0,20.0,3.0,14.0,11.0,12.0,36.09,600.0,68483.5,1.0
1,20.0,20.0,20.0,20.0,17.0,13.0,38.0,30.54,1900.0,68483.5,1.0
2,20.0,7.0,20.0,12.0,9.0,10.0,26.0,32.22,1300.0,68483.5,1.0
3,18.0,9.0,20.0,3.0,14.0,11.0,35.0,30.86,1750.0,68483.5,1.0
4,3.0,20.0,9.0,15.0,20.0,13.0,51.0,29.23,2550.0,68483.5,1.0
5,5.0,16.0,4.0,6.0,11.0,20.0,3.0,41.03,150.0,68483.5,1.0
6,14.0,20.0,20.0,9.0,20.0,1.0,19.0,34.26,950.0,68483.5,1.0
7,9.0,20.0,15.0,5.0,20.0,20.0,53.0,28.91,2650.0,68483.5,1.0
8,16.0,5.0,13.0,16.0,10.0,15.0,42.0,30.83,2100.0,68483.5,1.0
9,16.0,5.0,13.0,16.0,10.0,15.0,42.0,30.83,2100.0,68483.5,1.0
10,16.0,5.0,13.0,16.0,10.0,15.0,42.0,30.83,2100.0,68483.5,1.0
11,17.0,7.0,4.0,20.0,9.0,10.0,26.0,32.47,1300.0,68483.5,1.0
12,17.0,7.0,4.0,20.0,9.0,10.0,26.0,32.47,1300.0,68483.5,1.0
13,3.0,7.0,9.0,15.0,16.0,6.0,3.0,41.49,150.0,68483.5,1.0
14,4.0,2.0,19.0,7.0,12.0,16.0,25.0,35.01,1250.0,68483.5,1.0
15,19.0,3.0,16.0,9.0,2.0,1.0,19.0,41.24,950.0,68483.5,1.0
16,14.0,20.0,16.0,9.0,20.0,16.0,62.0,29.93,3100.0,68483.5,1.0
17,14.0,20.0,16.0,9.0,20.0,16.0,62.0,29.93,3100.0,68483.5,1.0
18,13.0,16.0,20.0,20.0,16.0,6.0,3.0,41.64,150.0,68483.5,1.0
19,20.0,10.0,12.0,19.0,20.0,17.0,65.0,30.4,3250.0,68483.5,1.0
