0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
20,1,20,11,8,16,50,13.66,2500,16.42,521.98
20,1,20,11,8,20,29,14.05,1450,16.11,376.94
20,1,20,11,8,20,20,14.41,1000,17.11,508.32
20,1,20,11,8,9,14,14.69,700,16.69,447.32
20,1,20,11,8,20,11,14.98,550,17.22,473.86
20,1,20,11,20,9,7,15.89,350,17.7,669.39
20,1,20,11,8,20,5,16.39,250,19.51,731.27
20,10,20,11,20,16,2,18.36,100,21.19,1070.32
