idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,4,11,1,1,1,18,2,41.05,100.0,,0
1,10,19,16,17,13,19,5,38.79,250.0,,0
2,20,1,8,6,18,19,24,29.36,1200.0,,0
3,16,13,7,4,16,1,50,31.11,2500.0,,0
4,10,1,14,18,4,6,38,1562.68,1900.0,,0
5,4,11,17,14,17,7,39,34.08,1950.0,,0
6,13,12,16,1,16,2,40,31.75,2000.0,,0
7,8,1,7,18,18,8,52,31.03,2600.0,,0
8,7,17,14,16,12,14,45,32.49,2250.0,,0
9,13,7,14,1,17,8,57,31.25,2850.0,,0
10,5,19,3,9,4,16,58,1096.45,2900.0,,0
11,17,12,19,12,15,9,71,32.41,3550.0,,0
12,1,18,18,20,20,11,59,36.25,2950.0,,0
13,16,18,8,12,8,8,59,83.16,2950.0,,0
14,20,19,19,13,6,6,65,1493.41,3250.0,,0
15,7,14,2,16,12,19,71,428.46,3550.0,,0
16,12,3,15,17,4,6,67,3037.31,3350.0,,0
17,16,8,13,14,6,12,71,1412.42,3550.0,,0
18,14,20,1,15,9,8,76,2916.47,3800.0,,0
19,20,1,13,17,5,17,72,10562.1,3600.0,,0
0,4.0,11.0,1.0,1.0,1.0,18.0,2.0,41.05,100.0,69784.0,1.0
1,10.0,19.0,16.0,17.0,13.0,19.0,5.0,38.79,250.0,69784.0,1.0
2,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,69784.0,1.0
3,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,69784.0,1.0
4,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,69784.0,1.0
5,20.0,1.0,7.0,18.0,20.0,11.0,59.0,29.45,2950.0,69784.0,1.0
6,5.0,1.0,20.0,6.0,18.0,20.0,24.0,30.13,1200.0,69784.0,1.0
7,16.0,13.0,7.0,4.0,16.0,1.0,50.0,31.11,2500.0,69784.0,1.0
8,16.0,13.0,7.0,4.0,16.0,1.0,50.0,31.11,2500.0,69784.0,1.0
9,4.0,11.0,17.0,14.0,17.0,7.0,39.0,34.08,1950.0,69784.0,1.0
10,13.0,12.0,16.0,1.0,16.0,2.0,40.0,31.75,2000.0,69784.0,1.0
11,8.0,1.0,7.0,18.0,18.0,8.0,52.0,31.03,2600.0,69784.0,1.0
12,20.0,7.0,14.0,12.0,4.0,6.0,38.0,1542.93,1900.0,69784.0,1.0
13,13.0,12.0,16.0,1.0,20.0,8.0,40.0,31.85,2000.0,69784.0,1.0
14,13.0,7.0,14.0,1.0,17.0,8.0,57.0,31.25,2850.0,69784.0,1.0
15,13.0,7.0,14.0,1.0,17.0,8.0,57.0,31.25,2850.0,69784.0,1.0
16,16.0,18.0,8.0,12.0,20.0,8.0,59.0,31.24,2950.0,69784.0,1.0
17,10.0,1.0,14.0,18.0,4.0,6.0,38.0,1562.68,1900.0,69784.0,1.0
18,10.0,1.0,14.0,18.0,4.0,6.0,38.0,1562.68,1900.0,69784.0,1.0
19,20.0,19.0,20.0,20.0,4.0,16.0,40.0,410.07,2000.0,69784.0,1.0
0,10.0,19.0,16.0,17.0,13.0,19.0,5.0,38.79,250.0,70849.5,2.0
1,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
2,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
3,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
4,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
5,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
6,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,70849.5,2.0
7,5.0,1.0,20.0,6.0,20.0,20.0,40.0,28.87,2000.0,70849.5,2.0
8,4.0,11.0,1.0,1.0,1.0,20.0,2.0,40.48,100.0,70849.5,2.0
9,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,70849.5,2.0
10,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,70849.5,2.0
11,5.0,1.0,20.0,6.0,18.0,20.0,24.0,30.13,1200.0,70849.5,2.0
12,20.0,1.0,14.0,20.0,18.0,8.0,52.0,29.4,2600.0,70849.5,2.0
13,4.0,11.0,1.0,1.0,1.0,18.0,2.0,41.05,100.0,70849.5,2.0
14,20.0,19.0,16.0,12.0,13.0,20.0,5.0,39.58,250.0,70849.5,2.0
15,20.0,1.0,20.0,20.0,18.0,20.0,24.0,30.53,1200.0,70849.5,2.0
16,20.0,1.0,7.0,18.0,20.0,11.0,59.0,29.45,2950.0,70849.5,2.0
17,20.0,1.0,7.0,18.0,20.0,11.0,59.0,29.45,2950.0,70849.5,2.0
18,8.0,1.0,7.0,18.0,18.0,8.0,52.0,31.03,2600.0,70849.5,2.0
19,13.0,12.0,16.0,1.0,20.0,8.0,24.0,32.92,1200.0,70849.5,2.0
0,10.0,19.0,16.0,17.0,13.0,19.0,5.0,38.79,250.0,71250.0,3.0
1,5.0,1.0,20.0,6.0,20.0,20.0,40.0,28.87,2000.0,71250.0,3.0
2,20.0,1.0,8.0,6.0,18.0,20.0,2.0,39.25,100.0,71250.0,3.0
3,20.0,1.0,8.0,6.0,20.0,8.0,24.0,29.09,1200.0,71250.0,3.0
4,20.0,1.0,8.0,6.0,18.0,20.0,24.0,29.09,1200.0,71250.0,3.0
5,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,71250.0,3.0
6,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,71250.0,3.0
7,10.0,19.0,16.0,17.0,13.0,20.0,5.0,39.1,250.0,71250.0,3.0
8,4.0,11.0,1.0,1.0,1.0,20.0,2.0,40.48,100.0,71250.0,3.0
9,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
10,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
11,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
12,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
13,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
14,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
15,20.0,1.0,8.0,6.0,18.0,19.0,24.0,29.36,1200.0,71250.0,3.0
16,20.0,1.0,8.0,1.0,1.0,18.0,2.0,40.55,100.0,71250.0,3.0
17,20.0,1.0,14.0,20.0,18.0,8.0,52.0,29.4,2600.0,71250.0,3.0
18,20.0,1.0,8.0,12.0,18.0,19.0,24.0,29.97,1200.0,71250.0,3.0
19,20.0,20.0,16.0,17.0,13.0,20.0,5.0,39.42,250.0,71250.0,3.0
