0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
18,3,20,1,20,6,65,26.61,3250,34.59,31619.53
20,3,20,1,20,6,54,26.96,2700,36.54,38772.07
20,4,14,13,20,20,42,29.66,2100,38.94,43633.33
12,4,2,5,16,7,34,29.94,1700,39.03,69973.85
12,4,2,5,20,20,24,31.2,1200,39.67,49374.48
3,4,9,1,20,6,9,33.8,450,42.85,123639.51
3,4,20,20,20,20,4,39.36,200,50.42,138142.75
14,9,17,10,18,11,2,41.59,100,53.37,136226.36
