0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
20,1,9,20,20,16,69,27.41,3450,39.23,36401.54
20,1,20,20,18,20,64,27.95,3200,39.96,39222.98
20,1,20,20,20,20,38,28.43,1900,39.94,26081.5
20,1,14,2,13,16,18,29.7,900,43.03,100593.11
20,1,14,3,19,9,12,30.8,600,44.52,44876.43
20,1,9,20,20,20,11,33.62,550,45.95,87763.84
12,1,20,13,9,20,6,35.63,300,50.94,214000.94
7,2,19,3,5,6,1,40.52,50,54.26,157471.52
