idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,12,19,2,17,7,2,12,35.24,600.0,,0
1,16,18,14,11,15,19,59,31.23,2950.0,,0
2,3,4,17,14,6,11,20,31.88,1000.0,,0
3,11,12,20,16,19,15,9,37.93,450.0,,0
4,5,8,13,13,16,3,22,31.38,1100.0,,0
5,9,14,12,13,8,5,11,35.88,550.0,,0
6,11,5,13,2,3,18,13,35.84,650.0,,0
7,10,17,16,11,15,10,78,31.5,3900.0,,0
8,16,14,2,3,18,19,41,32.06,2050.0,,0
9,19,13,2,8,2,18,18,96.76,900.0,,0
10,18,6,4,19,19,7,48,32.52,2400.0,,0
11,4,18,3,19,2,20,27,209.94,1350.0,,0
12,2,19,4,8,19,2,74,511.59,3700.0,,0
13,15,10,13,12,1,15,46,1467.87,2300.0,,0
14,6,20,4,16,2,7,37,2505.02,1850.0,,0
15,3,9,16,3,2,10,74,1071.47,3700.0,,0
16,15,13,18,9,5,14,71,2365.03,3550.0,,0
17,10,14,5,18,4,19,40,4742.6,2000.0,,0
18,12,10,8,6,8,3,74,2343.89,3700.0,,0
19,14,14,3,8,3,18,55,9022.06,2750.0,,0
0,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,68194.5,1.0
1,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,68194.5,1.0
2,16.0,18.0,14.0,11.0,15.0,19.0,59.0,31.23,2950.0,68194.5,1.0
3,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,68194.5,1.0
4,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,68194.5,1.0
5,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,68194.5,1.0
6,20.0,20.0,20.0,8.0,20.0,20.0,64.0,30.47,3200.0,68194.5,1.0
7,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,68194.5,1.0
8,5.0,8.0,13.0,13.0,16.0,19.0,59.0,31.27,2950.0,68194.5,1.0
9,16.0,14.0,17.0,14.0,6.0,11.0,20.0,33.29,1000.0,68194.5,1.0
10,3.0,4.0,17.0,14.0,6.0,19.0,41.0,31.75,2050.0,68194.5,1.0
11,9.0,14.0,12.0,13.0,8.0,5.0,11.0,35.88,550.0,68194.5,1.0
12,11.0,5.0,13.0,2.0,3.0,18.0,13.0,35.84,650.0,68194.5,1.0
13,11.0,5.0,13.0,2.0,3.0,18.0,13.0,35.84,650.0,68194.5,1.0
14,10.0,17.0,16.0,11.0,15.0,15.0,9.0,37.69,450.0,68194.5,1.0
15,20.0,12.0,20.0,16.0,19.0,10.0,78.0,31.06,3900.0,68194.5,1.0
16,11.0,12.0,20.0,16.0,19.0,15.0,9.0,37.93,450.0,68194.5,1.0
17,10.0,17.0,16.0,11.0,15.0,10.0,78.0,31.5,3900.0,68194.5,1.0
18,16.0,14.0,2.0,3.0,18.0,19.0,41.0,32.06,2050.0,68194.5,1.0
19,16.0,18.0,14.0,11.0,15.0,3.0,22.0,33.49,1100.0,68194.5,1.0
0,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,68708.5,2.0
1,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,68708.5,2.0
2,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,68708.5,2.0
3,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,68708.5,2.0
4,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,68708.5,2.0
5,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,68708.5,2.0
6,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,68708.5,2.0
7,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,68708.5,2.0
8,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,68708.5,2.0
9,20.0,20.0,20.0,20.0,20.0,2.0,17.0,33.85,850.0,68708.5,2.0
10,11.0,12.0,20.0,16.0,19.0,19.0,59.0,30.36,2950.0,68708.5,2.0
11,10.0,17.0,16.0,11.0,15.0,20.0,1.0,41.8,50.0,68708.5,2.0
12,20.0,12.0,20.0,1.0,19.0,10.0,78.0,30.39,3900.0,68708.5,2.0
13,16.0,14.0,17.0,14.0,6.0,11.0,20.0,33.29,1000.0,68708.5,2.0
14,3.0,4.0,17.0,14.0,6.0,19.0,41.0,31.75,2050.0,68708.5,2.0
15,20.0,20.0,14.0,11.0,15.0,20.0,9.0,36.1,450.0,68708.5,2.0
16,16.0,14.0,17.0,14.0,20.0,11.0,60.0,30.42,3000.0,68708.5,2.0
17,16.0,18.0,14.0,11.0,15.0,19.0,59.0,31.23,2950.0,68708.5,2.0
18,11.0,5.0,13.0,2.0,3.0,18.0,13.0,35.84,650.0,68708.5,2.0
19,11.0,5.0,13.0,2.0,3.0,18.0,13.0,35.84,650.0,68708.5,2.0
0,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70192.0,3.0
1,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70192.0,3.0
2,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70192.0,3.0
3,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70192.0,3.0
4,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70192.0,3.0
5,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70192.0,3.0
6,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,70192.0,3.0
7,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,70192.0,3.0
8,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70192.0,3.0
9,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70192.0,3.0
10,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70192.0,3.0
11,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70192.0,3.0
12,20.0,20.0,20.0,20.0,20.0,2.0,17.0,33.85,850.0,70192.0,3.0
13,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,70192.0,3.0
14,20.0,20.0,13.0,13.0,16.0,20.0,1.0,41.66,50.0,70192.0,3.0
15,11.0,12.0,20.0,16.0,19.0,19.0,59.0,30.36,2950.0,70192.0,3.0
16,11.0,12.0,20.0,16.0,19.0,19.0,41.0,31.24,2050.0,70192.0,3.0
17,20.0,20.0,14.0,11.0,15.0,20.0,9.0,36.1,450.0,70192.0,3.0
18,16.0,14.0,17.0,14.0,6.0,11.0,20.0,33.29,1000.0,70192.0,3.0
19,11.0,20.0,20.0,20.0,19.0,10.0,17.0,35.45,850.0,70192.0,3.0
0,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
1,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
2,3.0,4.0,17.0,14.0,20.0,11.0,60.0,29.28,3000.0,70982.0,4.0
3,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,70982.0,4.0
4,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,70982.0,4.0
5,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,70982.0,4.0
6,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,70982.0,4.0
7,20.0,20.0,20.0,20.0,20.0,2.0,17.0,33.85,850.0,70982.0,4.0
8,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70982.0,4.0
9,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70982.0,4.0
10,20.0,20.0,20.0,20.0,20.0,2.0,17.0,33.85,850.0,70982.0,4.0
11,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,70982.0,4.0
12,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70982.0,4.0
13,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70982.0,4.0
14,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70982.0,4.0
15,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70982.0,4.0
16,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
17,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
18,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
19,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70982.0,4.0
0,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
1,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
2,3.0,4.0,17.0,14.0,20.0,11.0,60.0,29.28,3000.0,70992.5,5.0
3,3.0,4.0,17.0,14.0,20.0,11.0,60.0,29.28,3000.0,70992.5,5.0
4,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,70992.5,5.0
5,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,70992.5,5.0
6,3.0,20.0,20.0,20.0,20.0,20.0,17.0,33.78,850.0,70992.5,5.0
7,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,70992.5,5.0
8,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,70992.5,5.0
9,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70992.5,5.0
10,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70992.5,5.0
11,5.0,8.0,13.0,13.0,16.0,3.0,22.0,31.38,1100.0,70992.5,5.0
12,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,70992.5,5.0
13,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,70992.5,5.0
14,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,70992.5,5.0
15,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
16,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
17,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
18,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
19,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,70992.5,5.0
0,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
1,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
2,3.0,4.0,17.0,14.0,20.0,11.0,60.0,29.28,3000.0,71021.0,6.0
3,3.0,4.0,17.0,14.0,20.0,11.0,60.0,29.28,3000.0,71021.0,6.0
4,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,71021.0,6.0
5,3.0,4.0,17.0,14.0,20.0,3.0,22.0,31.35,1100.0,71021.0,6.0
6,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,71021.0,6.0
7,3.0,4.0,20.0,20.0,20.0,20.0,41.0,30.07,2050.0,71021.0,6.0
8,3.0,20.0,20.0,20.0,20.0,20.0,17.0,33.78,850.0,71021.0,6.0
9,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,71021.0,6.0
10,3.0,20.0,20.0,20.0,20.0,20.0,17.0,33.78,850.0,71021.0,6.0
11,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,71021.0,6.0
12,11.0,10.0,20.0,16.0,19.0,20.0,9.0,35.26,450.0,71021.0,6.0
13,3.0,4.0,17.0,14.0,6.0,11.0,20.0,31.88,1000.0,71021.0,6.0
14,12.0,19.0,2.0,17.0,7.0,2.0,12.0,35.24,600.0,71021.0,6.0
15,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
16,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
17,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
18,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
19,20.0,8.0,9.0,19.0,2.0,20.0,1.0,41.24,50.0,71021.0,6.0
