0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
20,1,20,2,12,2,30,25.49,1500,38.78,33219.36
20,1,20,2,20,2,17,27.11,850,39.04,25940.04
20,1,20,2,12,17,13,31.83,650,44.16,51766.86
20,1,20,2,19,2,7,32.66,350,45.52,73649.43
20,1,20,2,20,2,4,35.8,200,48.44,105341.89
