0,1,2,3,4,5,6,val_rmse,num_neuron,test_rmse,test_score
20,1,10,6,20,20,52,27.05,2600,37.04,79102.43
20,1,10,6,20,7,39,27.44,1950,37.81,59013.94
20,1,8,6,20,8,24,29.34,1200,39.26,45520.88
20,1,10,6,20,20,14,32.16,700,41.54,157352.74
20,1,10,6,2,20,5,36.81,250,47.07,101607.88
5,1,20,6,20,20,2,41.01,100,52.27,167090.73
20,1,8,6,20,8,2,41.01,100,52.07,150038.97
