idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,10,16,12,19,7,17,18,16.51,900.0,,0
1,16,15,17,9,2,18,2,21.83,100.0,,0
2,11,3,7,19,8,8,19,16.21,950.0,,0
3,18,15,3,3,11,17,63,15.65,3150.0,,0
4,3,20,13,11,19,8,38,15.84,1900.0,,0
5,14,19,9,15,16,12,11,18.33,550.0,,0
6,11,20,4,16,19,11,25,15.87,1250.0,,0
7,11,14,2,4,5,8,6,19.1,300.0,,0
8,8,1,9,4,8,12,22,16.39,1100.0,,0
9,6,7,6,2,20,9,61,16.13,3050.0,,0
10,4,10,18,10,4,18,43,16.43,2150.0,,0
11,18,7,20,18,19,10,57,16.4,2850.0,,0
12,19,18,20,3,1,4,25,28.54,1250.0,,0
13,13,14,2,9,17,16,52,16.57,2600.0,,0
14,3,13,1,20,16,11,32,140.54,1600.0,,0
15,4,12,14,11,20,7,71,21.17,3550.0,,0
16,13,17,9,17,8,7,76,17.12,3800.0,,0
17,3,3,5,5,2,3,70,200.24,3500.0,,0
18,10,5,4,20,9,18,78,23.98,3900.0,,0
19,5,10,4,3,11,16,72,221.05,3600.0,,0
0,10.0,16.0,12.0,19.0,7.0,17.0,18.0,16.51,900.0,130822.0,1.0
1,16.0,15.0,17.0,9.0,2.0,18.0,2.0,21.83,100.0,130822.0,1.0
2,11.0,3.0,7.0,19.0,8.0,8.0,19.0,16.21,950.0,130822.0,1.0
3,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130822.0,1.0
4,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130822.0,1.0
5,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130822.0,1.0
6,11.0,20.0,4.0,16.0,19.0,11.0,25.0,15.87,1250.0,130822.0,1.0
7,11.0,20.0,4.0,16.0,19.0,11.0,25.0,15.87,1250.0,130822.0,1.0
8,18.0,20.0,20.0,20.0,20.0,18.0,17.0,16.76,850.0,130822.0,1.0
9,4.0,10.0,18.0,3.0,11.0,17.0,63.0,15.53,3150.0,130822.0,1.0
10,11.0,20.0,4.0,16.0,19.0,12.0,11.0,17.72,550.0,130822.0,1.0
11,18.0,20.0,2.0,4.0,5.0,8.0,6.0,18.65,300.0,130822.0,1.0
12,20.0,17.0,9.0,20.0,8.0,20.0,24.0,16.03,1200.0,130822.0,1.0
13,20.0,14.0,2.0,9.0,2.0,18.0,2.0,24.21,100.0,130822.0,1.0
14,18.0,15.0,3.0,3.0,11.0,17.0,63.0,15.65,3150.0,130822.0,1.0
15,11.0,14.0,2.0,4.0,5.0,8.0,6.0,19.1,300.0,130822.0,1.0
16,16.0,15.0,17.0,9.0,17.0,16.0,52.0,15.86,2600.0,130822.0,1.0
17,8.0,1.0,9.0,4.0,8.0,12.0,22.0,16.39,1100.0,130822.0,1.0
18,14.0,19.0,9.0,15.0,16.0,12.0,11.0,18.33,550.0,130822.0,1.0
19,10.0,3.0,12.0,19.0,7.0,10.0,18.0,16.67,900.0,130822.0,1.0
0,10.0,16.0,12.0,19.0,7.0,17.0,18.0,16.51,900.0,130941.0,2.0
1,16.0,15.0,17.0,9.0,2.0,18.0,2.0,21.83,100.0,130941.0,2.0
2,16.0,15.0,17.0,9.0,2.0,18.0,2.0,21.83,100.0,130941.0,2.0
3,16.0,15.0,17.0,9.0,2.0,18.0,2.0,21.83,100.0,130941.0,2.0
4,11.0,3.0,7.0,19.0,8.0,8.0,19.0,16.21,950.0,130941.0,2.0
5,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130941.0,2.0
6,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130941.0,2.0
7,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130941.0,2.0
8,3.0,20.0,13.0,11.0,19.0,8.0,38.0,15.84,1900.0,130941.0,2.0
9,11.0,20.0,4.0,16.0,19.0,11.0,25.0,15.87,1250.0,130941.0,2.0
10,11.0,20.0,4.0,16.0,19.0,11.0,25.0,15.87,1250.0,130941.0,2.0
11,4.0,10.0,18.0,3.0,11.0,17.0,63.0,15.53,3150.0,130941.0,2.0
12,4.0,10.0,18.0,3.0,11.0,17.0,63.0,15.53,3150.0,130941.0,2.0
13,20.0,17.0,9.0,20.0,8.0,20.0,24.0,16.03,1200.0,130941.0,2.0
14,20.0,17.0,9.0,20.0,8.0,20.0,24.0,16.03,1200.0,130941.0,2.0
15,3.0,20.0,13.0,11.0,19.0,8.0,6.0,18.38,300.0,130941.0,2.0
16,3.0,20.0,20.0,20.0,20.0,8.0,17.0,16.63,850.0,130941.0,2.0
17,18.0,20.0,2.0,4.0,20.0,20.0,11.0,17.57,550.0,130941.0,2.0
18,20.0,14.0,2.0,9.0,20.0,18.0,2.0,24.01,100.0,130941.0,2.0
19,18.0,15.0,3.0,3.0,11.0,17.0,63.0,15.65,3150.0,130941.0,2.0
