idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
0,10,16,12,19,7,17,18,33.84,900.0,,0
1,16,15,17,9,2,18,2,41.64,100.0,,0
2,18,7,20,18,19,10,57,29.72,2850.0,,0
3,14,19,9,15,16,12,11,37.87,550.0,,0
4,8,1,9,4,8,12,22,31.54,1100.0,,0
5,11,14,2,4,5,8,6,38.76,300.0,,0
6,11,3,7,19,8,8,19,35.63,950.0,,0
7,4,12,14,11,20,7,71,32.3,3550.0,,0
8,3,20,13,11,19,8,38,33.05,1900.0,,0
9,11,20,4,16,19,11,25,33.88,1250.0,,0
10,13,14,2,9,17,16,52,36.49,2600.0,,0
11,5,10,4,3,11,16,72,35.61,3600.0,,0
12,3,13,1,20,16,11,32,37.02,1600.0,,0
13,19,18,20,3,1,4,25,1176.15,1250.0,,0
14,6,7,6,2,20,9,61,36.91,3050.0,,0
15,4,10,18,10,4,18,43,2707.21,2150.0,,0
16,18,15,3,3,11,17,63,221.14,3150.0,,0
17,13,17,9,17,8,7,76,44.37,3800.0,,0
18,3,3,5,5,2,3,70,1099.75,3500.0,,0
19,10,5,4,20,9,18,78,1052.99,3900.0,,0
0,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,68822.0,1.0
1,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,68822.0,1.0
2,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,68822.0,1.0
3,18.0,7.0,20.0,18.0,19.0,10.0,57.0,29.72,2850.0,68822.0,1.0
4,14.0,19.0,9.0,15.0,16.0,12.0,11.0,37.87,550.0,68822.0,1.0
5,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,68822.0,1.0
6,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,68822.0,1.0
7,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,68822.0,1.0
8,18.0,7.0,20.0,18.0,19.0,10.0,43.0,30.09,2150.0,68822.0,1.0
9,11.0,20.0,20.0,20.0,20.0,8.0,17.0,35.18,850.0,68822.0,1.0
10,18.0,16.0,12.0,19.0,7.0,17.0,18.0,33.41,900.0,68822.0,1.0
11,10.0,20.0,20.0,18.0,19.0,10.0,57.0,30.06,2850.0,68822.0,1.0
12,11.0,20.0,4.0,16.0,19.0,11.0,38.0,32.62,1900.0,68822.0,1.0
13,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,68822.0,1.0
14,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,68822.0,1.0
15,20.0,18.0,20.0,3.0,20.0,4.0,25.0,33.48,1250.0,68822.0,1.0
16,6.0,20.0,20.0,8.0,19.0,16.0,74.0,31.34,3700.0,68822.0,1.0
17,11.0,3.0,7.0,19.0,8.0,8.0,19.0,35.63,950.0,68822.0,1.0
18,11.0,3.0,7.0,19.0,8.0,8.0,19.0,35.63,950.0,68822.0,1.0
19,3.0,20.0,13.0,11.0,19.0,8.0,38.0,33.05,1900.0,68822.0,1.0
0,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
1,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
2,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
3,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
4,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
5,16.0,15.0,17.0,9.0,2.0,18.0,2.0,41.64,100.0,72823.0,2.0
6,14.0,19.0,9.0,15.0,16.0,12.0,11.0,37.87,550.0,72823.0,2.0
7,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,72823.0,2.0
8,11.0,20.0,20.0,20.0,20.0,8.0,17.0,35.18,850.0,72823.0,2.0
9,18.0,16.0,12.0,19.0,7.0,17.0,18.0,33.41,900.0,72823.0,2.0
10,8.0,1.0,9.0,4.0,8.0,12.0,38.0,28.97,1900.0,72823.0,2.0
11,10.0,1.0,9.0,4.0,8.0,12.0,22.0,29.4,1100.0,72823.0,2.0
12,18.0,7.0,20.0,18.0,19.0,8.0,6.0,39.67,300.0,72823.0,2.0
13,18.0,7.0,20.0,18.0,19.0,10.0,57.0,29.72,2850.0,72823.0,2.0
14,18.0,7.0,20.0,18.0,19.0,10.0,43.0,30.09,2150.0,72823.0,2.0
15,18.0,7.0,20.0,20.0,20.0,20.0,17.0,35.52,850.0,72823.0,2.0
16,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,72823.0,2.0
17,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,72823.0,2.0
18,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,72823.0,2.0
19,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,72823.0,2.0
0,14.0,19.0,9.0,15.0,16.0,12.0,11.0,37.87,550.0,76535.0,3.0
1,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,76535.0,3.0
2,11.0,20.0,20.0,20.0,20.0,8.0,17.0,35.18,850.0,76535.0,3.0
3,11.0,20.0,20.0,20.0,20.0,8.0,17.0,35.18,850.0,76535.0,3.0
4,18.0,16.0,12.0,19.0,7.0,17.0,18.0,33.41,900.0,76535.0,3.0
5,10.0,1.0,9.0,4.0,8.0,12.0,22.0,29.4,1100.0,76535.0,3.0
6,8.0,1.0,9.0,4.0,2.0,18.0,2.0,41.14,100.0,76535.0,3.0
7,18.0,1.0,9.0,4.0,8.0,12.0,38.0,27.25,1900.0,76535.0,3.0
8,18.0,7.0,20.0,18.0,19.0,8.0,6.0,39.67,300.0,76535.0,3.0
9,18.0,7.0,20.0,20.0,20.0,20.0,17.0,35.52,850.0,76535.0,3.0
10,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,76535.0,3.0
11,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,76535.0,3.0
12,10.0,16.0,12.0,19.0,7.0,17.0,18.0,33.84,900.0,76535.0,3.0
13,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,76535.0,3.0
14,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,76535.0,3.0
15,8.0,1.0,9.0,4.0,8.0,12.0,22.0,31.54,1100.0,76535.0,3.0
16,10.0,1.0,17.0,9.0,20.0,20.0,2.0,41.38,100.0,76535.0,3.0
17,8.0,1.0,9.0,4.0,8.0,12.0,38.0,28.97,1900.0,76535.0,3.0
18,18.0,15.0,17.0,9.0,2.0,18.0,2.0,41.58,100.0,76535.0,3.0
19,18.0,7.0,20.0,18.0,19.0,10.0,57.0,29.72,2850.0,76535.0,3.0
0,14.0,19.0,9.0,15.0,16.0,12.0,11.0,37.87,550.0,77078.0,4.0
1,14.0,19.0,9.0,15.0,16.0,12.0,11.0,37.87,550.0,77078.0,4.0
2,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,77078.0,4.0
3,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,77078.0,4.0
4,11.0,14.0,2.0,4.0,5.0,8.0,6.0,38.76,300.0,77078.0,4.0
5,8.0,1.0,9.0,4.0,2.0,18.0,2.0,41.14,100.0,77078.0,4.0
6,8.0,1.0,9.0,4.0,2.0,18.0,2.0,41.14,100.0,77078.0,4.0
7,8.0,1.0,9.0,4.0,2.0,18.0,2.0,41.14,100.0,77078.0,4.0
8,18.0,1.0,9.0,4.0,8.0,12.0,38.0,27.25,1900.0,77078.0,4.0
9,18.0,1.0,9.0,4.0,8.0,12.0,38.0,27.25,1900.0,77078.0,4.0
10,20.0,1.0,9.0,4.0,20.0,12.0,22.0,28.91,1100.0,77078.0,4.0
