idx,params_1,params_2,params_3,params_4,params_5,params_6,params_7,fitness_1,fitness_2,hv,gen
5,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73114.0,3.0
6,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73114.0,3.0
7,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73114.0,3.0
8,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73114.0,3.0
9,20.0,1.0,9.0,19.0,20.0,8.0,16.0,32.22,800.0,73114.0,3.0
10,20.0,20.0,13.0,20.0,20.0,4.0,11.0,38.0,550.0,73114.0,3.0
11,20.0,20.0,13.0,20.0,20.0,4.0,11.0,38.0,550.0,73114.0,3.0
12,20.0,2.0,20.0,20.0,11.0,5.0,25.0,31.64,1250.0,73114.0,3.0
13,7.0,1.0,9.0,16.0,11.0,5.0,26.0,31.48,1300.0,73114.0,3.0
14,20.0,1.0,9.0,19.0,20.0,5.0,12.0,35.67,600.0,73114.0,3.0
15,3.0,1.0,13.0,20.0,20.0,20.0,42.0,28.66,2100.0,73114.0,3.0
16,20.0,20.0,2.0,20.0,20.0,4.0,11.0,40.27,550.0,73114.0,3.0
17,9.0,2.0,20.0,13.0,16.0,5.0,12.0,35.73,600.0,73114.0,3.0
18,20.0,1.0,13.0,18.0,10.0,2.0,37.0,30.07,1850.0,73114.0,3.0
19,20.0,14.0,20.0,10.0,20.0,20.0,33.0,31.28,1650.0,73114.0,3.0
0,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
1,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
2,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
3,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
4,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
5,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
6,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73540.5,4.0
7,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73540.5,4.0
8,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73540.5,4.0
9,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73540.5,4.0
10,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73540.5,4.0
11,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73540.5,4.0
12,20.0,1.0,9.0,19.0,20.0,8.0,16.0,32.22,800.0,73540.5,4.0
13,20.0,1.0,9.0,19.0,20.0,8.0,16.0,32.22,800.0,73540.5,4.0
14,20.0,2.0,20.0,20.0,11.0,5.0,25.0,31.64,1250.0,73540.5,4.0
15,7.0,1.0,9.0,16.0,11.0,5.0,26.0,31.48,1300.0,73540.5,4.0
16,7.0,1.0,9.0,16.0,11.0,5.0,26.0,31.48,1300.0,73540.5,4.0
17,9.0,2.0,20.0,13.0,16.0,4.0,11.0,34.43,550.0,73540.5,4.0
18,3.0,1.0,13.0,20.0,10.0,20.0,42.0,28.31,2100.0,73540.5,4.0
19,20.0,8.0,20.0,20.0,20.0,4.0,11.0,37.26,550.0,73540.5,4.0
0,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
1,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
2,9.0,2.0,20.0,13.0,16.0,4.0,11.0,34.43,550.0,73623.0,5.0
3,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
4,20.0,1.0,9.0,19.0,20.0,8.0,16.0,32.22,800.0,73623.0,5.0
5,20.0,2.0,20.0,20.0,11.0,5.0,25.0,31.64,1250.0,73623.0,5.0
6,20.0,1.0,9.0,16.0,11.0,5.0,26.0,30.93,1300.0,73623.0,5.0
7,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
8,20.0,1.0,9.0,19.0,20.0,8.0,16.0,32.22,800.0,73623.0,5.0
9,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
10,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
11,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
12,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
13,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
14,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
15,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,73623.0,5.0
16,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
17,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
18,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
19,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,73623.0,5.0
0,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
1,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
2,8.0,1.0,20.0,1.0,20.0,5.0,4.0,40.89,200.0,78270.0,6.0
3,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,78270.0,6.0
4,20.0,1.0,9.0,19.0,20.0,8.0,5.0,39.14,250.0,78270.0,6.0
5,3.0,1.0,13.0,20.0,10.0,20.0,21.0,31.56,1050.0,78270.0,6.0
6,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
7,20.0,1.0,9.0,16.0,11.0,5.0,26.0,30.93,1300.0,78270.0,6.0
8,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
9,6.0,2.0,20.0,13.0,16.0,4.0,27.0,30.28,1350.0,78270.0,6.0
10,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
11,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
12,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
13,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
14,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,78270.0,6.0
15,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
16,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
17,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
18,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
19,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,78270.0,6.0
0,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,80542.0,7.0
1,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,80542.0,7.0
2,20.0,1.0,9.0,16.0,11.0,5.0,26.0,30.93,1300.0,80542.0,7.0
3,20.0,1.0,9.0,16.0,11.0,5.0,26.0,30.93,1300.0,80542.0,7.0
4,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,80542.0,7.0
5,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,80542.0,7.0
6,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,80542.0,7.0
7,8.0,1.0,20.0,1.0,20.0,2.0,4.0,38.88,200.0,80542.0,7.0
8,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
9,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
10,3.0,1.0,13.0,20.0,10.0,20.0,21.0,31.56,1050.0,80542.0,7.0
11,3.0,1.0,13.0,20.0,10.0,20.0,21.0,31.56,1050.0,80542.0,7.0
12,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,80542.0,7.0
13,6.0,2.0,20.0,13.0,16.0,4.0,27.0,30.28,1350.0,80542.0,7.0
14,7.0,1.0,9.0,16.0,11.0,5.0,26.0,31.48,1300.0,80542.0,7.0
15,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,80542.0,7.0
16,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
17,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
18,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
19,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,80542.0,7.0
0,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,81449.0,8.0
1,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81449.0,8.0
2,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81449.0,8.0
3,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,81449.0,8.0
4,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,81449.0,8.0
5,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,81449.0,8.0
6,20.0,1.0,20.0,1.0,11.0,20.0,25.0,27.21,1250.0,81449.0,8.0
7,20.0,1.0,20.0,1.0,20.0,20.0,21.0,29.9,1050.0,81449.0,8.0
8,8.0,1.0,20.0,1.0,20.0,2.0,4.0,38.88,200.0,81449.0,8.0
9,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81449.0,8.0
10,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81449.0,8.0
11,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,81449.0,8.0
12,7.0,1.0,9.0,1.0,10.0,20.0,21.0,30.42,1050.0,81449.0,8.0
13,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,81449.0,8.0
14,3.0,1.0,13.0,13.0,16.0,4.0,27.0,29.39,1350.0,81449.0,8.0
15,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,81449.0,8.0
16,3.0,1.0,13.0,18.0,10.0,2.0,29.0,29.04,1450.0,81449.0,8.0
17,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81449.0,8.0
18,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81449.0,8.0
19,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81449.0,8.0
0,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,81475.0,9.0
1,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,81475.0,9.0
2,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,81475.0,9.0
3,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81475.0,9.0
4,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81475.0,9.0
5,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81475.0,9.0
6,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81475.0,9.0
7,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,81475.0,9.0
8,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,81475.0,9.0
9,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,81475.0,9.0
10,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,81475.0,9.0
11,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,81475.0,9.0
12,20.0,1.0,20.0,1.0,20.0,20.0,21.0,29.9,1050.0,81475.0,9.0
13,20.0,1.0,9.0,1.0,20.0,5.0,25.0,26.95,1250.0,81475.0,9.0
14,8.0,1.0,20.0,1.0,20.0,2.0,4.0,38.88,200.0,81475.0,9.0
15,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81475.0,9.0
16,7.0,1.0,9.0,1.0,11.0,10.0,42.0,26.67,2100.0,81475.0,9.0
17,20.0,1.0,20.0,1.0,11.0,20.0,25.0,27.21,1250.0,81475.0,9.0
18,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,81475.0,9.0
19,7.0,1.0,9.0,1.0,10.0,20.0,21.0,30.42,1050.0,81475.0,9.0
0,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83581.5,10.0
1,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83581.5,10.0
2,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83581.5,10.0
3,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83581.5,10.0
4,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83581.5,10.0
5,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,83581.5,10.0
6,20.0,1.0,20.0,1.0,20.0,20.0,21.0,29.9,1050.0,83581.5,10.0
7,7.0,1.0,9.0,1.0,20.0,5.0,25.0,26.48,1250.0,83581.5,10.0
8,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,83581.5,10.0
9,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,83581.5,10.0
10,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,83581.5,10.0
11,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,83581.5,10.0
12,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,83581.5,10.0
13,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,83581.5,10.0
14,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,83581.5,10.0
15,7.0,1.0,9.0,1.0,10.0,20.0,21.0,30.42,1050.0,83581.5,10.0
16,20.0,1.0,9.0,1.0,20.0,5.0,25.0,26.95,1250.0,83581.5,10.0
17,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,83581.5,10.0
18,7.0,1.0,9.0,1.0,10.0,20.0,21.0,30.42,1050.0,83581.5,10.0
19,7.0,1.0,9.0,1.0,20.0,5.0,4.0,38.82,200.0,83581.5,10.0
0,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,83969.0,11.0
1,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,83969.0,11.0
2,7.0,1.0,9.0,1.0,20.0,5.0,25.0,26.48,1250.0,83969.0,11.0
3,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,83969.0,11.0
4,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,83969.0,11.0
5,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,83969.0,11.0
6,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,83969.0,11.0
7,6.0,1.0,20.0,1.0,20.0,20.0,20.0,29.01,1000.0,83969.0,11.0
8,6.0,1.0,20.0,1.0,20.0,20.0,21.0,28.47,1050.0,83969.0,11.0
9,20.0,1.0,9.0,1.0,20.0,5.0,4.0,38.39,200.0,83969.0,11.0
10,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,83969.0,11.0
11,6.0,1.0,20.0,1.0,20.0,5.0,27.0,26.67,1350.0,83969.0,11.0
12,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,83969.0,11.0
13,20.0,1.0,20.0,1.0,20.0,20.0,21.0,29.9,1050.0,83969.0,11.0
14,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83969.0,11.0
15,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,83969.0,11.0
16,20.0,1.0,9.0,1.0,20.0,5.0,25.0,26.95,1250.0,83969.0,11.0
17,20.0,1.0,9.0,1.0,20.0,5.0,25.0,26.95,1250.0,83969.0,11.0
18,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,83969.0,11.0
19,7.0,1.0,9.0,1.0,16.0,4.0,11.0,31.86,550.0,83969.0,11.0
0,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,12.0
1,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,12.0
2,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,12.0
3,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,12.0
4,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,12.0
5,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,12.0
6,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,12.0
7,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,12.0
8,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,12.0
9,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,12.0
10,6.0,1.0,20.0,1.0,20.0,20.0,20.0,29.01,1000.0,84150.0,12.0
11,20.0,1.0,20.0,1.0,20.0,5.0,25.0,26.33,1250.0,84150.0,12.0
12,7.0,1.0,9.0,1.0,20.0,20.0,21.0,27.64,1050.0,84150.0,12.0
13,20.0,1.0,20.0,1.0,16.0,4.0,11.0,31.42,550.0,84150.0,12.0
14,20.0,1.0,9.0,1.0,20.0,5.0,4.0,38.39,200.0,84150.0,12.0
15,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,84150.0,12.0
16,8.0,1.0,20.0,1.0,11.0,20.0,20.0,31.04,1000.0,84150.0,12.0
17,7.0,1.0,9.0,1.0,20.0,5.0,25.0,26.48,1250.0,84150.0,12.0
18,6.0,1.0,20.0,1.0,20.0,20.0,21.0,28.47,1050.0,84150.0,12.0
19,6.0,1.0,20.0,1.0,20.0,5.0,4.0,39.07,200.0,84150.0,12.0
0,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,13.0
1,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,13.0
2,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
3,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
4,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
5,6.0,1.0,20.0,1.0,20.0,20.0,20.0,29.01,1000.0,84150.0,13.0
6,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
7,7.0,1.0,9.0,1.0,20.0,20.0,21.0,27.64,1050.0,84150.0,13.0
8,20.0,1.0,20.0,1.0,20.0,5.0,25.0,26.33,1250.0,84150.0,13.0
9,20.0,1.0,20.0,1.0,20.0,5.0,25.0,26.33,1250.0,84150.0,13.0
10,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
11,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
12,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
13,20.0,1.0,9.0,1.0,16.0,4.0,11.0,31.19,550.0,84150.0,13.0
14,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,13.0
15,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84150.0,13.0
16,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
17,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
18,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
19,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84150.0,13.0
0,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84669.0,14.0
1,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84669.0,14.0
2,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
3,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
4,20.0,1.0,9.0,1.0,20.0,4.0,11.0,30.81,550.0,84669.0,14.0
5,20.0,1.0,9.0,1.0,16.0,4.0,5.0,36.47,250.0,84669.0,14.0
6,6.0,1.0,20.0,1.0,20.0,20.0,20.0,29.01,1000.0,84669.0,14.0
7,7.0,1.0,9.0,1.0,20.0,20.0,21.0,27.64,1050.0,84669.0,14.0
8,20.0,1.0,20.0,1.0,20.0,5.0,25.0,26.33,1250.0,84669.0,14.0
9,6.0,1.0,20.0,1.0,20.0,20.0,20.0,29.01,1000.0,84669.0,14.0
10,20.0,1.0,20.0,1.0,20.0,5.0,25.0,26.33,1250.0,84669.0,14.0
11,7.0,1.0,9.0,1.0,20.0,20.0,21.0,27.64,1050.0,84669.0,14.0
12,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84669.0,14.0
13,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84669.0,14.0
14,20.0,1.0,9.0,1.0,20.0,2.0,4.0,37.63,200.0,84669.0,14.0
15,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
16,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
17,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
18,20.0,1.0,20.0,1.0,20.0,5.0,27.0,26.05,1350.0,84669.0,14.0
